Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2021,"Jacob deGrom","NYM",0.2125,1.140625,0.174698795,0.439759036,0.385542168,0.171875,0.09375,38,3.717391304347826,370,856,1226,0.35542169,0.36746988,0.27710843,0.21084337,0.48192771,0.30722892,"Jacob deGrom",10954,594798
2022,"Mike Minor","CIN",0.3116883116883117,0.773972602,0.212765957,0.343465045,0.443768996,0.157534246,0.164383561,49,4.5,641,1109,1750,0.49698795,0.30120482,0.20180723,0.17168675,0.52108434,0.30722892,"Mike Minor",10021,501985
2023,"Matt Brash","SEA",0.3803680981595092,1.333333333,0.193939393,0.46060606,0.345454545,0.070175438,0.052631578,40,5.094340905977154,495,811,1306,0.3313253,0.34939759,0.31927711,0.19879518,0.4939759,0.30722892,"Matt Brash",25756,666374
2023,"Bailey Falter","- - -",0.308,1.06,0.219696969,0.401515151,0.378787878,0.18,0.17,34,3.7933885044970492,430,867,1297,0.4082397,0.34456929,0.24719101,0.15730337,0.53558052,0.3071161,"Bailey Falter",20070,663559
2024,"Luis Medina","OAK",0.3170731707317073,0.942307692,0.204724409,0.385826771,0.409448818,0.153846153,0.076923076,20,4.5,269,451,720,0.45669291,0.2519685,0.29133858,0.17322835,0.51968504,0.30708661,"Luis Medina",21649,665622
2024,"Dylan Cease","SDP",0.26269315673289184,0.939086294,0.178494623,0.397849462,0.423655913,0.081218274,0.091370558,95,4.515845191736495,1189,1999,3188,0.43283582,0.36460554,0.20255864,0.14712154,0.54584222,0.30703625,"Dylan Cease",18525,656302
2024,"Adrian Houser","NYM",0.3,1.428571428,0.176211453,0.484581497,0.339207048,0.064935064,0.103896103,22,2.8557694402672285,420,711,1131,0.41666667,0.32894737,0.25438596,0.13596491,0.55701754,0.30701754,"Adrian Houser",12718,605288
2022,"Ryan Pepiot","LAD",0.24390243902439024,0.46,0.16091954,0.264367816,0.574712643,0.1,0.12,24,5.944954336497258,302,435,737,0.30681818,0.39772727,0.29545455,0.20454545,0.48863636,0.30681818,"Ryan Pepiot",26221,686752
2022,"José Urquidy","HOU",0.2642706131078224,0.803571428,0.192,0.36,0.448,0.107142857,0.129464285,114,6.243407901149785,852,1788,2640,0.44023904,0.32270916,0.23705179,0.17131474,0.52191235,0.30677291,"Jose Urquidy",18413,664353
2021,"Zach Pop","MIA",0.31875,2.333333333,0.177215189,0.575949367,0.246835443,0.051282051,0.076923076,35,5.7621957921046505,357,579,936,0.44171779,0.34969325,0.20858896,0.20245399,0.49079755,0.30674847,"Zach Pop",20185,647315
2022,"Trevor Richards","TOR",0.3116883116883117,0.72368421,0.191358024,0.339506172,0.469135802,0.092105263,0.118421052,25,3.515625785803598,478,685,1163,0.36809816,0.3190184,0.31288344,0.11656442,0.57668712,0.30674847,"Trevor Richards",19309,670950
2022,"Bailey Ober","MIN",0.27672955974842767,0.542168674,0.209876543,0.277777777,0.512345679,0.084337349,0.048192771,26,4.178571428571429,283,571,854,0.3803681,0.36196319,0.25766871,0.14110429,0.55214724,0.30674847,"Bailey Ober",21224,641927
2023,"Aaron Civale","- - -",0.2869822485207101,1,0.220930232,0.389534883,0.389534883,0.126865671,0.089552238,65,4.7820163984794135,689,1321,2010,0.45845272,0.32951289,0.21203438,0.14899713,0.54441261,0.30659026,"Aaron Civale",19479,650644
2021,"Walker Buehler","LAD",0.24714828897338403,1.259259259,0.198874296,0.44652908,0.354596622,0.116402116,0.1005291,123,5.330658367060647,1032,2120,3152,0.3853211,0.36880734,0.24587156,0.17431193,0.51926606,0.30642202,"Walker Buehler",19374,621111
2023,"Yu Darvish","SDP",0.31868131868131866,1.187969924,0.234210526,0.415789473,0.35,0.135338345,0.135338345,66,4.356968377706751,783,1436,2219,0.39005236,0.37434555,0.23560209,0.18062827,0.51308901,0.30628272,"Yu Darvish",13074,506433
2024,"Alex Faedo","DET",0.26490066225165565,1.033898305,0.235668789,0.388535031,0.375796178,0.06779661,0.152542372,35,5.494186899480338,376,631,1007,0.40625,0.31875,0.275,0.1375,0.55625,0.30625,"Alex Faedo",19874,656412
2024,"David Peterson","NYM",0.29310344827586204,1.718446601,0.206798866,0.50141643,0.291784702,0.058252427,0.077669902,85,6.322314049586777,667,1208,1875,0.36235955,0.39044944,0.24719101,0.13764045,0.55617978,0.30617978,"David Peterson",20302,656849
2021,"Zack Greinke","HOU",0.2632612966601179,1.377906976,0.234082397,0.443820224,0.322097378,0.087209302,0.174418604,104,5.4736845463230175,939,1638,2577,0.40816327,0.33209647,0.25974026,0.15398887,0.53988868,0.30612245,"Zack Greinke",1943,425844
2022,"Paul Blackburn","OAK",0.2896341463414634,1.49074074,0.208823529,0.473529411,0.317647058,0.092592592,0.138888888,57,4.607784641644353,665,1097,1762,0.42565598,0.36443149,0.20991254,0.16618076,0.52769679,0.30612245,"Paul Blackburn",14739,621112
2021,"Deolis Guerra","OAK",0.2571428571428571,0.688888888,0.160220994,0.342541436,0.497237569,0.155555555,0.088888888,21,2.878173034694774,402,684,1086,0.45355191,0.31147541,0.23497268,0.20765027,0.4863388,0.30601093,"Deolis Guerra",8410,500610
2024,"Jeremiah Estrada","SDP",0.2900763358778626,0.810344827,0.21641791,0.350746268,0.43283582,0.068965517,0.068965517,32,4.721312361166099,332,672,1004,0.39552239,0.36567164,0.23880597,0.17910448,0.51492537,0.30597015,"Jeremiah Estrada",22210,669093
2022,"Zach Plesac","CLE",0.2881773399014778,1.043209876,0.21563981,0.400473933,0.383886255,0.086419753,0.11728395,42,2.870886297753157,743,1410,2153,0.46588235,0.29647059,0.23764706,0.14352941,0.55058824,0.30588235,"Zach Plesac",19979,668676
2023,"Buck Farmer","CIN",0.24102564102564103,0.686868686,0.181372549,0.333333333,0.485294117,0.161616161,0.111111111,26,3.1200006347657543,455,769,1224,0.41262136,0.33980583,0.24757282,0.2184466,0.47572816,0.30582524,"Buck Farmer",14814,571656
2024,"Reese Olson","DET",0.290625,1.623762376,0.182098765,0.506172839,0.311728395,0.0990099,0.06930693,37,2.9643918256172985,690,1165,1855,0.4617737,0.32415902,0.21406728,0.12844037,0.56574924,0.3058104,"Reese Olson",24968,681857
2022,"David Price","LAD",0.2782608695652174,1.914285714,0.15,0.558333333,0.291666666,0.028571428,0.171428571,22,4.909091528155307,193,403,596,0.32231405,0.45454545,0.2231405,0.15702479,0.53719008,0.30578512,"David Price",3184,456034
2022,"Cristopher Sánchez","PHI",0.28448275862068967,1.911764705,0.175,0.541666666,0.283333333,0.029411764,0.147058823,21,4.7250005632639605,244,418,662,0.31404959,0.43801653,0.24793388,0.19834711,0.49586777,0.30578512,"Cristopher Sanchez",20778,650911
2023,"A.J. Minter","ATL",0.33112582781456956,0.818181818,0.22077922,0.35064935,0.428571428,0.136363636,0.09090909,19,2.6443303128791595,366,700,1066,0.36942675,0.32484076,0.30573248,0.15286624,0.54140127,0.30573248,"A.J. Minter",18655,621345
2024,"Jeff Hoffman","PHI",0.2781456953642384,0.921875,0.216560509,0.375796178,0.407643312,0.171875,0.09375,22,2.984924851991652,333,669,1002,0.47770701,0.31847134,0.20382166,0.17197452,0.52229299,0.30573248,"Jeff Hoffman",17432,656546
2024,"Andrew Heaney","TEX",0.29694323144104806,0.754716981,0.220125786,0.335429769,0.444444444,0.080188679,0.108490566,64,3.600000236034409,944,1791,2735,0.40748441,0.34511435,0.24740125,0.14760915,0.54677755,0.30561331,"Andrew Heaney",15423,571760
2022,"Joe Ryan","MIN",0.2526595744680851,0.511848341,0.182051282,0.276923076,0.541025641,0.16113744,0.094786729,73,4.469387755102041,793,1598,2391,0.36616162,0.3459596,0.28787879,0.2020202,0.49242424,0.30555556,"Joe Ryan",21390,657746
2023,"Richard Bleier","BOS",0.3106796116504854,2.071428571,0.18095238,0.552380952,0.266666666,0.178571428,0.178571428,7,2.054348124222898,129,327,456,0.38888889,0.37962963,0.23148148,0.16666667,0.52777778,0.30555556,"Richard Bleier",7803,542947
2023,"Robert Stephenson","- - -",0.22,0.725490196,0.177570093,0.345794392,0.476635514,0.137254901,0.156862745,37,6.363058523037262,232,531,763,0.46296296,0.25925926,0.27777778,0.19444444,0.5,0.30555556,"Robert Stephenson",13594,596112
2024,"Adam Ottavino","NYM",0.30935251798561153,1.033333333,0.146853146,0.433566433,0.419580419,0.15,0.1,30,4.821429556730044,352,654,1006,0.36805556,0.28472222,0.34722222,0.21527778,0.47916667,0.30555556,"Adam Ottavino",1247,493603
2024,"Ryan Fernandez","STL",0.3068181818181818,1.288135593,0.237288135,0.429378531,0.333333333,0.06779661,0.06779661,19,2.5650003913879993,468,725,1193,0.44444444,0.34444444,0.21111111,0.10555556,0.58888889,0.30555556,"Ryan Fernandez",24862,681676
2024,"Brandon Pfaadt","ARI",0.31485148514851485,1.068965517,0.196940726,0.414913957,0.388145315,0.098522167,0.1182266,105,5.201835153664974,928,1869,2797,0.42694497,0.32258065,0.25047438,0.13092979,0.56356736,0.30550285,"Brandon Pfaadt",27782,694297
2024,"Tanner Houck","BOS",0.2821011673151751,2.336,0.201149425,0.559386973,0.239463601,0.064,0.088,107,5.389925680013952,927,1809,2736,0.45038168,0.35687023,0.19274809,0.1259542,0.56870229,0.30534351,"Tanner Houck",19879,656557
2023,"Sean Manaea","SFG",0.2931596091205212,1.101694915,0.220125786,0.408805031,0.371069182,0.127118644,0.118644067,66,5.048159076650394,707,1346,2053,0.37071651,0.37383178,0.25545171,0.14330218,0.55140187,0.30529595,"Sean Manaea",15873,640455
2024,"Aaron Nola","PHI",0.29444444444444445,1.3125,0.215547703,0.445229681,0.339222614,0.083333333,0.15625,125,5.643812853039716,1101,2092,3193,0.47719298,0.31403509,0.20877193,0.15964912,0.53508772,0.30526316,"Aaron Nola",16149,605400
2021,"Keegan Thompson","CHC",0.2671232876712329,1.226415094,0.218543046,0.430463576,0.350993377,0.075471698,0.16981132,27,4.556250760406383,364,602,966,0.35064935,0.38961039,0.25974026,0.11038961,0.58441558,0.30519481,"Keegan Thompson",19795,624522
2023,"Alexis Díaz","CIN",0.26666666666666666,0.966101694,0.226666666,0.38,0.393333333,0.152542372,0.06779661,19,2.5396041522340793,470,696,1166,0.38311688,0.37012987,0.24675325,0.18181818,0.51298701,0.30519481,"Alexis Diaz",21132,664747
2021,"John Means","BAL",0.2398989898989899,0.695,0.196682464,0.329383886,0.473933649,0.17,0.15,56,3.436363874703416,805,1523,2328,0.42253521,0.3685446,0.20892019,0.20422535,0.49061033,0.30516432,"John Means",16269,607644
2021,"Miguel Castro","NYM",0.2411764705882353,1.642857142,0.159090909,0.522727272,0.318181818,0.125,0.125,31,3.9668253617174343,496,732,1228,0.39548023,0.35028249,0.25423729,0.20338983,0.49152542,0.30508475,"Miguel Castro",15684,612434
2022,"Ralph Garza Jr.","TBR",0.2982456140350877,1.263157894,0.264957264,0.41025641,0.324786324,0.184210526,0.105263157,19,4.885714818214941,178,336,514,0.46610169,0.3220339,0.21186441,0.16949153,0.52542373,0.30508475,"Ralph Garza Jr.",17682,621248
2023,"Josh Fleming","TBR",0.27976190476190477,3,0.204545454,0.596590909,0.198863636,0.085714285,0.257142857,32,5.574193822759509,283,478,761,0.44067797,0.38418079,0.17514124,0.12429379,0.57062147,0.30508475,"Josh Fleming",20418,676596
2021,"Carlos Martinez","STL",0.2749003984063745,1.729729729,0.207843137,0.501960784,0.290196078,0.108108108,0.108108108,33,3.6072876722382254,466,815,1281,0.47876448,0.3011583,0.22007722,0.15444015,0.54054054,0.30501931,"Carlos Martinez",11682,593372
2022,"Drew Rasmussen","TBR",0.2621359223300971,1.361111111,0.192399049,0.465558194,0.342042755,0.118055555,0.090277777,84,5.178082191780822,745,1494,2239,0.39007092,0.35460993,0.25531915,0.13711584,0.55791962,0.30496454,"Drew Rasmussen",25385,656876
2024,"Matt Moore","LAA",0.2153846153846154,0.555555555,0.176470588,0.294117647,0.529411764,0.166666666,0.152777777,26,4.84138020192275,323,531,854,0.37588652,0.39007092,0.23404255,0.18439716,0.5106383,0.30496454,"Matt Moore",1890,519043
2024,"Reynaldo López","ATL",0.2873900293255132,1.030075187,0.224137931,0.39367816,0.382183908,0.09774436,0.075187969,68,4.511056341933029,737,1380,2117,0.36467236,0.35612536,0.27920228,0.14245014,0.55270655,0.3048433,"Reynaldo Lopez",16400,625643
2024,"Sixto Sánchez","MIA",0.32,1.564102564,0.206349206,0.484126984,0.309523809,0.051282051,0.076923076,21,5.299065656709478,225,397,622,0.4140625,0.28125,0.3046875,0.109375,0.5859375,0.3046875,"Sixto Sanchez",19680,664350
2024,"Elvis Peguero","MIL",0.32653061224489793,2.324324324,0.18,0.573333333,0.246666666,0.027027027,0.108108108,22,3.8571435259535325,295,535,830,0.34437086,0.39072848,0.26490066,0.14569536,0.54966887,0.30463576,"Elvis Peguero",21652,665625
2022,"Caleb Smith","ARI",0.23497267759562843,0.582524271,0.159793814,0.30927835,0.530927835,0.155339805,0.13592233,25,3.2142860646150933,459,775,1234,0.44670051,0.30456853,0.24873096,0.2284264,0.46700508,0.30456853,"Caleb Smith",14875,592761
2022,"Josh Winckowski","BOS",0.3218884120171674,1.736111111,0.182572614,0.518672199,0.298755186,0.055555555,0.138888888,42,5.3744079715969555,440,754,1194,0.40329218,0.33333333,0.26337449,0.14814815,0.5473251,0.30452675,"Josh Winckowski",22387,670174
2022,"Erasmo Ramírez","WSN",0.26666666666666666,1.322222222,0.205323193,0.452471482,0.342205323,0.133333333,0.122222222,42,4.378378636327243,398,824,1222,0.34962406,0.37593985,0.27443609,0.16165414,0.53383459,0.30451128,"Erasmo Ramirez",10314,541640
2021,"John Gant","- - -",0.2724358974358974,1.608695652,0.238095238,0.469841269,0.292063492,0.086956521,0.108695652,36,2.945454775282192,803,1172,1975,0.45652174,0.30745342,0.23602484,0.13664596,0.55900621,0.30434783,"John Gant",13684,607231
2021,"Frankie Montas","OAK",0.29568788501026694,1.21590909,0.22,0.428,0.352,0.09090909,0.113636363,100,4.81283422459893,1029,1999,3028,0.39130435,0.34387352,0.26482213,0.1541502,0.54150198,0.30434783,"Frankie Montas",14309,593423
2021,"Brady Singer","KCR",0.35013262599469497,1.796296296,0.223650385,0.498714652,0.277634961,0.083333333,0.129629629,57,3.9974027558325336,831,1456,2287,0.35805627,0.35805627,0.28388747,0.14578005,0.54987212,0.30434783,"Brady Singer",25377,663903
2023,"Gabe Speier","SEA",0.3053435114503817,2.235294117,0.19117647,0.558823529,0.25,0.029411764,0.205882352,24,3.951221074610414,245,537,782,0.4057971,0.37681159,0.2173913,0.15942029,0.53623188,0.30434783,"Gabe Speier",17170,642100
2022,"Jaime Barria","LAA",0.22707423580786026,0.989690721,0.178723404,0.408510638,0.412765957,0.092783505,0.113402061,33,3.743697989029971,373,750,1123,0.44166667,0.32916667,0.22916667,0.15833333,0.5375,0.30416667,"Jaime Barria",18356,642545
2024,"Albert Suárez","BAL",0.2868020304568528,0.796511627,0.235148514,0.33910891,0.425742574,0.104651162,0.098837209,65,4.376558936563539,844,1394,2238,0.42579075,0.33333333,0.24087591,0.13625304,0.55961071,0.30413625,"Albert Suarez",6175,544150
2023,"Kenny Rosenberg","LAA",0.32323232323232326,1.1,0.176470588,0.431372549,0.392156862,0.05,0.075,12,3.272727272727273,213,331,544,0.52941176,0.2745098,0.19607843,0.16666667,0.52941176,0.30392157,"Kenny Rosenberg",20009,670046
2024,"Dedniel Núñez","NYM",0.27631578947368424,1.464285714,0.115384615,0.525641025,0.358974358,0.142857142,0.107142857,34,8.742859048649171,142,380,522,0.43037975,0.32911392,0.24050633,0.16455696,0.53164557,0.30379747,"Dedniel Nunez",23055,673380
2021,"José Cisnero","DET",0.2777777777777778,1.363636363,0.207317073,0.457317073,0.335365853,0.181818181,0.109090909,22,3.2108111418452023,405,662,1067,0.33928571,0.33333333,0.32738095,0.17857143,0.51785714,0.30357143,"Jose Cisnero",6399,542585
2023,"Adbert Alzolay","CHC",0.2883435582822086,1.166666666,0.216867469,0.421686746,0.361445783,0.116666666,0.083333333,36,5.0625006034971,321,647,968,0.375,0.41071429,0.21428571,0.17261905,0.52380952,0.30357143,"Adbert Alzolay",17859,640470
2024,"Scott Alexander","OAK",0.25688073394495414,2.444444444,0.154545454,0.6,0.245454545,0,0.111111111,16,3.7241389107905185,202,366,568,0.45535714,0.27678571,0.26785714,0.13392857,0.5625,0.30357143,"Scott Alexander",10591,518397
2024,"Joe Jiménez","ATL",0.25903614457831325,0.985915492,0.155688622,0.419161676,0.4251497,0.084507042,0.028169014,24,3.1456311844624336,350,739,1089,0.45833333,0.33333333,0.20833333,0.13690476,0.55952381,0.30357143,"Joe Jimenez",15761,641729
2024,"Cody Bradford","TEX",0.2523364485981308,0.81632653,0.198198198,0.36036036,0.441441441,0.102040816,0.102040816,44,5.187773271437284,375,801,1176,0.35714286,0.37946429,0.26339286,0.13839286,0.55803571,0.30357143,"Cody Bradford",27597,674003
2022,"Jordan Lyles","BAL",0.3125,1,0.195767195,0.402116402,0.402116402,0.105263157,0.114035087,98,4.927374301675978,1095,1893,2988,0.44385965,0.33859649,0.21754386,0.16491228,0.53157895,0.30350877,"Jordan Lyles",7593,543475
2022,"Kevin Gausman","TOR",0.3634453781512605,1.085227272,0.24640657,0.392197125,0.361396303,0.073863636,0.085227272,111,5.719465981954675,830,1953,2783,0.36659878,0.34215886,0.29124236,0.15885947,0.53767821,0.30346232,"Kevin Gausman",14107,592332
2021,"Dominic Leone","SFG",0.24305555555555555,1.24074074,0.141843971,0.475177304,0.382978723,0.074074074,0.037037037,29,4.863354526999734,322,529,851,0.33103448,0.39310345,0.27586207,0.16551724,0.53103448,0.30344828,"Dominic Leone",13763,608678
2024,"Mark Leiter Jr.","- - -",0.34306569343065696,1.375,0.208333333,0.458333333,0.333333333,0.1875,0.166666666,40,6.206898184650864,379,636,1015,0.51034483,0.27586207,0.2137931,0.16551724,0.53103448,0.30344828,"Mark Leiter Jr.",15551,643410
2022,"Kyle Wright","ATL",0.2836438923395445,2.098484848,0.178714859,0.556224899,0.26506024,0.083333333,0.143939393,126,6.288355075698122,900,1797,2697,0.44510978,0.36726547,0.18762475,0.13972056,0.55688623,0.30339321,"Kyle Wright",19665,657140
2022,"Michael Wacha","BOS",0.25977653631284914,1.062068965,0.204787234,0.409574468,0.385638297,0.144827586,0.124137931,85,6.007853643121915,670,1279,1949,0.44148936,0.34308511,0.21542553,0.18882979,0.50797872,0.30319149,"Michael Wacha",14078,608379
2021,"Corey Kluber","NYY",0.30985915492957744,1.120481927,0.196347031,0.424657534,0.378995433,0.096385542,0.096385542,43,4.8375,484,854,1338,0.44343891,0.32126697,0.23529412,0.19004525,0.50678733,0.30316742,"Corey Kluber",2429,446372
2022,"Charlie Morton","ATL",0.2922705314009662,1.029411764,0.21590909,0.397727272,0.386363636,0.088235294,0.164705882,99,5.180232558139535,1048,1855,2903,0.37104072,0.35294118,0.2760181,0.16289593,0.53393665,0.30316742,"Charlie Morton",4676,450203
2023,"Emmanuel Clase","CLE",0.29493087557603687,2.181818181,0.197247706,0.550458715,0.252293577,0.036363636,0.072727272,12,1.4862385841243144,358,767,1125,0.29411765,0.37556561,0.33031674,0.16289593,0.53393665,0.30316742,"Emmanuel Clase",21032,661403
2023,"Kirby Yates","ATL",0.21138211382113822,0.783333333,0.170542635,0.364341085,0.465116279,0.05,0.15,36,5.370166198575874,427,634,1061,0.37878788,0.37878788,0.24242424,0.13636364,0.56060606,0.3030303,"Kirby Yates",9073,489446
2023,"Tyler Holton","DET",0.21171171171171171,1.283950617,0.188596491,0.45614035,0.355263157,0.098765432,0.111111111,32,3.3750005029142653,391,804,1195,0.46753247,0.32467532,0.20779221,0.17748918,0.51948052,0.3030303,"Tyler Holton",26231,663947
2022,"Zack Greinke","KCR",0.3055555555555556,1.164705882,0.233333333,0.4125,0.354166666,0.088235294,0.082352941,54,3.5474452554744524,821,1451,2272,0.40041494,0.34232365,0.25726141,0.16182573,0.53526971,0.30290456,"Zack Greinke",1943,425844
2021,"A.J. Minter","ATL",0.2978723404255319,1.3125,0.207142857,0.45,0.342857142,0.0625,0.041666666,35,6.019109742744043,298,578,876,0.40140845,0.34507042,0.25352113,0.19014085,0.50704225,0.3028169,"A.J. Minter",18655,621345
2024,"Bailey Ober","MIN",0.24660633484162897,0.666666666,0.161290322,0.33548387,0.503225806,0.102564102,0.115384615,90,4.533582347675287,876,1821,2697,0.43923241,0.34115139,0.2196162,0.18336887,0.51385928,0.30277186,"Bailey Ober",21224,641927
