Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2021,"Eduardo Rodriguez","BOS",157.2,4.635703587356736,,-0.5686520145147174,,,9.029793187191611,-1.2052352905273438,,,,9.931790706263394,,,"Eduardo Rodriguez",13164,593958
2021,"Zach Davies","CHC",148,-9.410565592447917,,-3.480453019289626,,,-8.81466206039381,1.455319849650065,4.848352187172661,,,-8.54823321431235,,,"Zach Davies",13183,605200
2021,"Michael Fulmer","DET",69.2,-1.8419116844877528,,2.286598588778004,,,-8.291019268889926,3.4394688197544645,8.021176868014866,,,-7.6466995922487175,,,"Michael Fulmer",13218,605242
2021,"Louis Head","TBR",35,-4.147806661112325,,,,,,6.420514414746473,,,,-8.060164133707682,,,"Louis Head",13259,545343
2021,"Ross Stripling","TOR",101.1,-2.8120573707731555,,,,,,1.7893901701896422,,3.410355026657517,,-6.031911923903827,,,"Ross Stripling",13273,548389
2021,"Danny Coulombe","MIN",34.1,2.6438121724484573,,,,,6.729564167204357,-1.579188501512682,-4.0711110432942705,-3.978649233208328,,,,,"Danny Coulombe",13293,543056
2021,"Adrian Sampson","CHC",35.1,-6.641760115189986,,-0.8071839695885068,,,-8.928051364037298,3.665776427363006,,,,-9.752297634548611,,,"Adrian Sampson",13339,592716
2021,"Luis Cessa","- - -",64.2,-3.9452159369169775,,-4.302306175231934,,,-7.373289220473346,1.5238156353985821,9.295158386230469,,,-7.769814820416205,,,"Luis Cessa",13345,570666
2021,"Steven Matz","TOR",150.2,,,,,,9.237046574971762,1.42650393531436,-6.9598667279411774,,,9.637793955176768,,,"Steven Matz",13361,571927
2021,"Dylan Floro","MIA",64,-6.681933446233006,,,,,-10.559905476652817,-0.3119969198889766,,,,-10.504949052204458,,,"Dylan Floro",13394,571670
2021,"Marcus Stroman","NYM",179,-2.7061905331081815,,0.6978660189489804,-7.218287242542614,,-5.827315993284229,4.653753019634046,6.262302641877277,,,,,,"Marcus Stroman",13431,573186
2021,"Pierce Johnson","SDP",58.2,-6.924578449284052,,,,,-7.435000101725261,,5.643470850612219,,,,,,"Pierce Johnson",13435,572955
2021,"Taylor Rogers","MIN",40.1,,,,,,10.464212495986729,-5.295076497395834,,,,,,,"Taylor Rogers",13449,573124
2021,"Lucas Sims","CIN",47,-5.309939066569011,,,,,,3.8157762799944197,5.599692208426339,,,-7.000465393066406,,,"Lucas Sims",13470,608371
2021,"Daniel Norris","- - -",57,4.171396088752665,,,,,,-1.914611577987671,,,,7.806935869637182,,,"Daniel Norris",13475,596057
2021,"Blake Snell","SDP",128.2,3.8703637061181007,,,,,,-1.6748289935356748,-5.667483559137659,,,7.490345348011363,,,"Blake Snell",13543,605483
2021,"Richard Rodríguez","- - -",64.1,-8.646032429562577,,,,,,3.163186808578841,,,,,,,"Richard Rodriguez",13549,593144
2021,"Steven Okert","MIA",36,6.632704344438148,,,,,10.988984375,-4.895806850667772,,,,,,,"Steven Okert",13580,595345
2021,"Robert Stephenson","COL",46,-7.330322265625,,7.176545279366629,-7.662254969278972,,,3.9058494743663594,5.717162699639043,,,,,,"Robert Stephenson",13594,596112
2021,"Jakob Junis","KCR",39.1,-3.9149511494767775,,-0.015564104832640481,,,-9.054790496826172,6.40487255859375,5.432969411214192,,,-6.672061011904762,,,"Jakob Junis",13619,596001
2021,"Clay Holmes","- - -",70,-3.855961799621582,,,,,-9.046801979087991,1.091086506843567,3.891725810707038,,,,,,"Clay Holmes",13649,605280
2021,"Jharel Cotton","TEX",30.2,-4.3972314453125,,-0.592148985181536,,,,4.985434977213542,1.715317620171441,,,-7.720869855182927,,,"Jharel Cotton",13654,605194
2021,"John Gant","- - -",110,-7.734897329293045,,0.1788192334702205,,,-10.131787117887574,0.5239710092544556,2.8288784980773927,,,-7.980632335216075,,,"John Gant",13684,607231
2021,"Jake Faria","ARI",32.2,-2.950102310606887,,,-6.225131901165911,,-6.110084533691406,0.16777987902363142,2.732499604177947,,,,,,"Jake Faria",13699,607188
2021,"Max Fried","ATL",165.2,1.2095271183894232,,,,,6.28742658885705,-4.29710574011042,-4.316057530845084,,,7.056578480113636,,,"Max Fried",13743,608331
2021,"Tyler Duffey","MIN",62.1,-3.905128152961405,,,,,-9.738595442338424,-2.1116204261779785,,2.072727182137059,,,,,"Tyler Duffey",13758,608648
2021,"Chris Stratton","PIT",79.1,-3.0647218274276664,,,,,-8.210301717122396,4.090219375935007,8.464243921740302,,,-8.092805007408405,,,"Chris Stratton",13761,608717
2021,"Dominic Leone","SFG",53.2,-4.090998847885888,,1.3960476870560528,,,-8.619560241699219,2.4282848439318068,,,,,,,"Dominic Leone",13763,608678
2021,"JT Chargois","- - -",53.2,-7.296833038330078,,,,,-10.964010453300844,-0.9041656260289451,3.138094663619995,,,-7.556575775146484,,,"JT Chargois",13767,608638
2021,"Zach Eflin","PHI",105.2,-6.4974127197265625,,-3.207634210586548,,,-10.361019316173735,0.33444642047492823,5.282982135641164,,,-8.877392719246748,,,"Zach Eflin",13774,621107
2021,"Alex Wood","SFG",138.2,,,,,,9.82774932531894,-1.4593874007936507,,,,8.73771411587733,,,"Alex Wood",13781,622072
2021,"Austin Adams","SDP",52.2,-5.980749314831149,,,,,,4.639628043891706,,,,,,,"Austin Adams",13801,613534
2021,"Alec Mills","CHC",119,-6.317682031396631,,,,,-10.098465536414354,8.287915089091317,6.127630705880646,,,-9.369724203472488,,,"Alec Mills",13834,621219
2021,"Paul Sewald","SEA",64.2,-8.204031808035714,,,,,,6.397558274611928,,,,-8.382369995117188,,,"Paul Sewald",13892,623149
2021,"Chris Flexen","SEA",179.2,-1.3666344334372218,,2.5082436671401513,,,-3.470165252685547,4.735763113839286,4.312088360363924,,,-7.026039212043213,,,"Chris Flexen",13896,623167
2021,"Brent Suter","MIL",73.1,-1.3003678618849066,,,,,5.671938194418853,-2.3021520083410696,-3.9755318728360263,,,6.853200188998518,,,"Brent Suter",13942,608718
2021,"Michael Wacha","TBR",124.2,-4.373208225363552,,0.623062075519756,,,-7.7028806612089085,,5.8267579540129635,,,-8.282662937330164,,,"Michael Wacha",14078,608379
2021,"Kevin Gausman","SFG",192,-6.666091504461465,,,-7.840238042840376,,,0.2087806373514155,,,,-7.064963931129093,,,"Kevin Gausman",14107,592332
2021,"Lance McCullers Jr.","HOU",162.1,,,1.868781231819315,,,-8.323398951480263,7.2170293898809526,,6.308363680880763,,-10.24672163124184,,,"Lance McCullers Jr.",14120,621121
2021,"José Berríos","- - -",192,-6.626952063519021,,,,,-10.064282737992695,,7.494640732222147,,,-8.768429884270056,,,"Jose Berrios",14168,621244
2021,"Kyle Zimmer","KCR",54,0.07520242354925524,,,,,-3.664825439453125,1.2167443730110346,1.7449028833916314,,,-5.768158503941128,,,"Kyle Zimmer",14169,622092
2021,"Josh Hader","MIL",58.2,6.660934925079346,,,,,6.503519857293338,-1.0973662191362523,,,,8.86086895282452,,,"Josh Hader",14212,623352
2021,"Wandy Peralta","- - -",51,6.459309516808926,,,,,9.835183793848211,0.25819907656737734,,,,10.193303534325134,,,"Wandy Peralta",14295,593974
2021,"Frankie Montas","OAK",187,-4.522655170925415,,1.9697308048539097,-6.824947560327293,,-8.76611271282014,2.711559055276113,,,,,,,"Frankie Montas",14309,593423
2021,"Joel Payamps","- - -",50.1,-5.752736364888866,,,,,-9.524166143165445,4.5972070032236525,,,,-9.088051829618566,,,"Joel Payamps",14332,606303
2021,"Tyler Glasnow","TBR",88,-1.590760778932254,,,,,,0.8509590554182304,2.053179999082787,,,-7.4572435266831345,,,"Tyler Glasnow",14374,607192
2021,"Amir Garrett","CIN",47.2,6.0032661554171955,,,,,8.73017744584517,0.27153859239943484,,,,,,,"Amir Garrett",14375,607237
2021,"Hyun Jin Ryu","TOR",169,7.477284396359096,,0.9438866262185678,,,11.961570376441593,-1.4515940059315076,-5.9674257550920755,,,8.594906455592104,,,"Hyun Jin Ryu",14444,547943
2021,"J.B. Wendelken","- - -",43.2,-2.252503410218254,,,,,-10.24611737890151,3.5418813242077154,5.291027069091797,,,-9.237171173095703,,,"J.B. Wendelken",14506,605525
2021,"Jorge López","BAL",121.2,-6.040337345056367,,,,,-9.737242395506556,0.2064531162136891,,3.852245219269691,,-8.961862986519833,,,"Jorge Lopez",14527,605347
2021,"Carlos Estévez","COL",61.2,-5.401895238263575,,,,,,2.257197265625,,,,-7.266655676143685,,,"Carlos Estevez",14542,608032
2021,"José Ruiz","CHW",65,-4.076869533807283,,,,,-6.671183776855469,1.1534913104513418,0.8539631878101062,,,-8.425627859015213,,,"Jose Ruiz",14552,614179
2021,"Chi Chi González","COL",101.2,-2.068328857421875,,0.864769864244526,,,-6.755213475489354,1.369622326860524,2.227118056497456,,,-7.306084494920647,,,"Chi Chi Gonzalez",14663,592346
2021,"Dillon Maples","CHC",31.1,-2.7955762893758354,,,,,-6.911001441592262,7.792796522083849,7.03253603653169,,,,,,"Dillon Maples",14672,596027
2021,"Duane Underwood Jr.","PIT",72.2,-5.441633116524175,,-1.2791805267333984,,,-8.701137288411458,2.4691488477918835,4.149595293168729,,,-8.869850229994158,,,"Duane Underwood Jr.",14677,621249
2021,"Andrés Machado","WSN",35.2,-2.9057507461376404,,,,,-7.513196923266882,2.4523050607728565,,,,-6.006854344928075,,,"Andres Machado",14681,600921
2021,"Anthony Banda","- - -",33.2,7.057656379595195,,1.2376497586568196,,,,-3.414154052734375,-4.275311205760542,,,9.110627968405836,,,"Anthony Banda",14706,607455
2021,"Edwin Díaz","NYM",62.2,-9.157814087906504,,,,,-12.570308685302734,-0.0954782899725374,,,,,,,"Edwin Diaz",14710,621242
2021,"Paul Blackburn","OAK",38.1,-3.179984699596058,,2.700491844574151,,,-7.320020048862633,4.4741291999816895,3.6171551440135543,,,-7.534157035277062,,,"Paul Blackburn",14739,621112
2021,"Julio Urías","LAD",185.2,2.559173017585375,,,,,6.471463203430176,,-8.487437250229299,,,8.61377155311853,,,"Julio Urias",14765,628711
2021,"Emilio Pagán","SDP",63.1,-3.872338067917597,,1.0001720483752266,-9.530632019042969,,,,,,,-9.872028350830078,,,"Emilio Pagan",14771,641941
2021,"Buck Farmer","DET",35.1,-7.043884811178936,,,,,-8.858877999441964,0.6630944320836019,,,,-8.7759619140625,,,"Buck Farmer",14814,571656
2021,"Joe Mantiply","ARI",39.2,8.330320231119792,,,,,11.605484788435218,,-3.324728458485705,,,10.693925824081688,,,"Joe Mantiply",14857,573009
2021,"Caleb Smith","ARI",113.2,7.138419637248743,,,,,,-1.7903661790236929,-3.3578557723607774,,,8.474439119037829,,,"Caleb Smith",14875,592761
2021,"Jon Gray","COL",149,-7.933589704587821,,,,,,0.9242781802981043,5.8589427947998045,,,-7.069529566271552,,,"Jon Gray",14916,592351
2021,"Chad Kuhl","PIT",80.1,-6.420633812473245,,,,,-9.587196596207157,1.364505871545152,,5.392028524268488,,-8.737116905950732,,,"Chad Kuhl",14975,641771
2021,"Giovanny Gallegos","STL",80.1,-5.828927336571593,,,,,,-0.4984911204290934,,,,-7.03271484375,,,"Giovanny Gallegos",14986,606149
2021,"Scott Barlow","KCR",74.1,-3.5392104914158953,,,,,-9.161549886067709,3.68509605448082,7.465496432396673,,,,,,"Scott Barlow",14993,605130
2021,"Kyle Finnegan","WSN",66,-7.171285716410216,,,-6.215442060613308,,-7.328974797175481,1.606130656790226,,,,,,,"Kyle Finnegan",15009,640448
2021,"Alex Reyes","STL",72.1,-3.2515050026517622,,,,,-7.174039495071309,4.276905343191964,4.6254647391183035,,,-6.430159037092091,,,"Alex Reyes",15015,621052
2021,"Chase De Jong","PIT",43.2,-1.8091939290364583,,,,,-4.797806739807129,1.6125375574285334,4.153826270598532,,,-7.560499403211805,,,"Chase De Jong",15036,608328
2021,"Germán Márquez","COL",180,-3.9308414444198188,,,,,-7.502424733231707,0.33981016004407727,,1.7889634952988736,,-6.498967663995151,,,"German Marquez",15038,608566
2021,"Tim Mayza","TOR",53,2.897966146469116,,,,,10.160574660721714,0.6132206617538899,4.774237155914307,,,,,,"Tim Mayza",15042,641835
2021,"Lou Trivino","OAK",73.2,-5.205673656524561,,-2.110308074951172,,,-9.838896509872715,7.03241457257952,7.188727378845215,,,-9.582210174978595,,,"Lou Trivino",15043,642152
2021,"Austin Voth","WSN",57.1,-3.724978897874006,,0.8985033987237395,-6.36587397257487,,,,7.535248756408691,,,,,,"Austin Voth",15047,608723
2021,"Yency Almonte","COL",47.2,-4.799060341018637,,,,,-7.591212879527699,3.3975593481171,,,,-8.464252600509129,,,"Yency Almonte",15068,622075
2021,"Kyle McGowin","WSN",30,-5.41059820992606,,2.479280710220337,,,-10.25271318543632,4.532535369267882,,,,-8.054101943969727,,,"Kyle McGowin",15071,641851
2021,"Ashton Goudeau","- - -",34.1,-4.374120940572967,,,,,,1.9912244081497192,4.896030011384384,,,-6.889233742990801,,,"Ashton Goudeau",15139,623485
2021,"Aaron Slegers","LAA",31,-4.309040356707829,,,,,-9.05453166555851,0.4429552580180921,,,,-7.6464409461388225,,,"Aaron Slegers",15231,642083
2021,"Cole Sulser","BAL",63.1,-5.39736096035192,,1.1428695678710938,,,,2.0785994292996453,9.019616560502486,,,-8.21907529159331,,,"Cole Sulser",15256,642121
2021,"Keynan Middleton","SEA",31,-5.1784698137270855,,,,,,0.9752234198012442,,,,-7.987435795710637,,,"Keynan Middleton",15264,641871
2021,"Adam Cimber","- - -",71.2,-7.697358560706193,,,,,-8.19940235712757,2.339493497796015,,,,,,,"Adam Cimber",15288,643256
2021,"Andrew Heaney","- - -",129.2,9.79584588705157,,,,,,-2.437107160979626,-2.8646879904134823,,,10.753347537787677,,,"Andrew Heaney",15423,571760
2021,"Matthew Boyd","DET",78.2,6.813839796112805,,,,,10.10263018540933,-1.0578342370819627,-6.538990767960696,,,9.879881955866228,,,"Matthew Boyd",15440,571510
2021,"Mike Mayers","LAA",75,-7.106811202199835,,-1.47157071928451,,,,0.8813686863704553,1.7341182231903076,,,-10.0362868309021,,,"Mike Mayers",15451,594577
2021,"Nick Pivetta","BOS",155,-3.47147998689181,,1.3172144396551724,,,-7.691436767578125,2.549616703555173,4.507198392427885,3.962520362970582,,-8.082338900179476,,,"Nick Pivetta",15454,601713
2021,"Marco Gonzales","SEA",143.1,6.8391175988602315,,2.4753726821347892,,,,,-2.621336185732367,,,10.222927633784872,,,"Marco Gonzales",15467,594835
2021,"Lucas Giolito","CHW",178.2,-4.2831941244239635,,,,,,0.9211515426635742,3.3436398389862805,,,-6.228935484673567,,,"Lucas Giolito",15474,608337
2021,"Antonio Senzatela","COL",156.2,-3.4906065405868905,,,,,-6.812173943770559,2.065466181105173,3.145556858607701,,,-4.887402835308305,,,"Antonio Senzatela",15488,622608
2021,"Kendall Graveman","- - -",56,-4.8877801513671875,,,,,-9.710026873289234,2.8027750981318484,4.329014946432674,,,-7.906161880493164,,,"Kendall Graveman",15514,608665
2021,"Tyler Rogers","SFG",81,-5.742952473958334,,,,,-1.7799685663867513,6.241599641724896,,,,,,,"Tyler Rogers",15541,643511
2021,"Chad Green","NYY",83.2,-3.0912865810706966,,,,,-6.510761896769206,5.453485785590278,2.244630519514042,,,,,,"Chad Green",15552,643338
2021,"Nick Wittgren","CLE",62.1,-5.454036900035122,,1.377651209831238,,,-8.677080154418945,3.599610079114682,,,,-7.836044084264877,,,"Nick Wittgren",15594,621295
2021,"Phillips Valdez","BOS",40,-7.976988792419434,,,,,-10.922173493099908,2.2966410319010415,,,,-10.45443362281436,,,"Phillips Valdez",15605,570488
2021,"Miguel Castro","NYM",70.1,,,,,,-11.183194113677402,5.662061373392741,,,,-11.551086311053513,,,"Miguel Castro",15684,612434
2021,"Luis Castillo","CIN",187.2,-7.281530409853104,,,,,-10.76644881141377,-0.6135126287286932,,,,-10.3131311187111,,,"Luis Castillo",15689,622491
2021,"Brad Keller","KCR",133.2,0.09987775404676259,,,,,-6.466459542815675,2.9781076296034534,,,,-7.415554934985017,,,"Brad Keller",15734,641745
2021,"Joe Jiménez","DET",45.1,-5.58497554420406,,,,,,1.4467582836485746,,,,-9.939810693791483,,,"Joe Jimenez",15761,641729
2021,"Devin Williams","MIL",54,-8.13390261627907,,,,,-10.079999923706055,3.2184249332972934,,,,-10.465254245120269,,,"Devin Williams",15816,642207
2021,"Zack Littell","SFG",61.2,-4.2403976759428765,,,-4.783695068359375,,,0.9360621382550496,,,,,,,"Zack Littell",15823,641793
2021,"Paul Fry","BAL",47.1,4.101496453536185,,,,,,-6.626459238480549,,,,8.676341247558593,,,"Paul Fry",15832,643316
2021,"Adam Plutko","BAL",56.1,-3.032727030426146,,0.9696617954505418,,,,2.0262495059411503,5.950938909826144,,,,,,"Adam Plutko",15846,592644
2021,"Wander Suero","WSN",42.2,,,-0.004154246714380052,,,,,4.458975791931152,,,-7.683726078321953,,,"Wander Suero",15855,593833
2021,"Sean Manaea","OAK",179.1,5.387878086255944,,,,,8.89591765943156,-1.7013551117271506,,,,7.808578912724448,,,"Sean Manaea",15873,640455
2021,"Ryne Stanek","HOU",68.1,-6.013443870105963,,,-6.317019004521407,,,0.9478829701741537,,,,,,,"Ryne Stanek",15947,592773
2021,"Zach Thompson","MIA",75,-1.8430926910494871,,1.6698028273115864,,,-6.829923980090083,,1.6528236653545114,,,-8.008309916446084,,,"Zach Thompson",16094,605507
2021,"Daniel Ponce de Leon","STL",33.1,-5.415597515145855,,-0.4025569769052359,,,-9.60017204284668,-3.678317387898763,2.9301487781383373,,,-9.496092796325684,,,"Daniel Ponce de Leon",16110,594965
2021,"Jordan Romano","TOR",63,-3.6197623850029204,,,,,-7.291106414794922,1.3424606927152045,,,,,,,"Jordan Romano",16122,605447
2021,"John Curtiss","- - -",44.1,-4.224490792410714,,,,,,1.5645991248646,,,,,,,"John Curtiss",16128,595928
2021,"Carlos Rodón","CHW",132.2,5.115819037418395,,,,,,-3.8649130309654387,-3.141772621556332,,,8.32294034090909,,,"Carlos Rodon",16137,607074
2021,"Aaron Nola","PHI",180.2,-8.233294809464928,,-0.14474589928336765,,,-10.661300190233451,,,7.712783337234707,,-9.099614349002547,,,"Aaron Nola",16149,605400
2021,"Brandon Woodruff","MIL",179.1,-4.098728715681098,,,,,-8.27185237391811,1.6011381108710105,2.1388043939196244,,,-8.695565228486181,,,"Brandon Woodruff",16162,605540
2021,"Spencer Turnbull","DET",50,-1.9016488882211537,,,,,-10.187482766544118,3.6929989463404604,6.17590384647764,,,-11.082417455212823,,,"Spencer Turnbull",16207,605513
2021,"Tejay Antone","CIN",33.2,-7.247110039524778,,,,,,5.926452279788012,9.844797549040422,,,,,,"Tejay Antone",16233,622088
2021,"Kyle Freeland","COL",120.2,4.081330239523405,,,,,7.455235944475446,-0.8121495813756556,,-2.61796533203125,,6.580051751784336,,,"Kyle Freeland",16256,607536
2021,"Aaron Bummer","CHW",56.1,,,-0.04564242749600797,,,9.551201783259307,-9.43647495567376,,,,8.26414680480957,,,"Aaron Bummer",16258,607481
2021,"Sam Howard","PIT",45,6.0542837917317485,,,,,-9.940061569213867,-0.6134641089337938,,,,6.780463663736979,,,"Sam Howard",16265,607572
2021,"John Means","BAL",146.2,4.010487983730958,,,,,,-1.5942924655213648,-8.574794096105238,-7.133805899784483,,7.467094926804022,,,"John Means",16269,607644
2021,"Sam Clay","WSN",45,,,,,,9.60998857606132,-5.413264683314732,,,,9.171683175223214,,,"Sam Clay",16279,621348
2021,"Tyler Mahle","CIN",180,-7.496181796000295,,0.7830943842043822,-8.80589515006188,,,1.0509806563214559,,,,,,,"Tyler Mahle",16358,641816
2021,"Reynaldo López","CHW",57.2,-4.9189105797867745,,,,,,2.625951243499852,4.633877066678779,,,-6.595766703287761,,,"Reynaldo Lopez",16400,625643
2021,"Victor González","LAD",35.1,,,,,,10.677113409166212,-0.49991739131360646,,,,,,,"Victor Gonzalez",16408,624647
2021,"Blake Taylor","HOU",42.2,-1.2990353292204797,,,,,,-3.6543244297064623,,,,,,,"Blake Taylor",16418,642130
2021,"Ryan Yarbrough","TBR",155,8.839877554086538,,-0.27870546644122546,,,8.10266133358604,,-7.830867539967922,,,10.62980470151094,,,"Ryan Yarbrough",16502,642232
2021,"Jordan Montgomery","NYY",157.1,4.8344136751615086,,0.4718047750871734,,,9.293165790929203,,0.03930590654674329,,,5.898577900359425,,,"Jordan Montgomery",16511,656756
2021,"Austin Gomber","COL",115.1,3.914139665297145,,,,,,-2.3707000800389757,,-2.571918632744918,,6.133403184678819,,,"Austin Gomber",16561,596295
2021,"Erik Swanson","SEA",35.1,-5.173196736172106,,,-5.762785647095752,,,3.231865856135003,,,,,,,"Erik Swanson",16587,657024
2021,"Bryan Abreu","HOU",36,-4.989535542942534,,,,,-7.6567791530064175,1.3546695931876216,3.6806429545084636,,,,,,"Bryan Abreu",16609,650556
2021,"J.P. Feyereisen","- - -",56,-3.4678264227439097,,,,,-8.345892906188965,2.4282476546916554,,,,-8.910448346819196,,,"J.P. Feyereisen",16610,656420
2021,"Ryan Thompson","TBR",34,-10.141847352723818,,0.3298330307006836,,,-10.89619290098852,6.552827254585598,,,,-5.464593887329102,,,"Ryan Thompson",16647,657044
2021,"Tim Hill","SDP",59.2,12.037272135416666,,4.684971809387207,,,11.57511662862387,2.6570098040855092,,,,9.718118667602539,,,"Tim Hill",16814,657612
2021,"Luke Weaver","ARI",65.2,-4.602231929323069,,,,,-8.772760391235352,1.5565487306509445,2.390608106340681,,,-7.430594412772147,,,"Luke Weaver",16918,596133
2021,"Touki Toussaint","ATL",50,-3.8213398456573486,,,-4.333193724182831,,-8.50499539972876,,5.726562722381455,,,,,,"Touki Toussaint",16929,657053
2021,"Elieser Hernández","MIA",51.2,-3.5685087009167162,,,,,-8.314415995279948,5.67734998337766,,,,-9.4272265625,,,"Elieser Hernandez",16933,622694
2021,"Sean Newcomb","ATL",32.1,3.2947139150088596,,-1.8767239754660088,,,6.7440185546875,,-5.414213661835572,,,5.57216199239095,,,"Sean Newcomb",16943,656794
2021,"Trevor Williams","- - -",91,-2.8024936742769757,,,,,-7.958716877004042,2.941639356975314,4.973449377704867,,,-8.285234451293945,,,"Trevor Williams",16977,592866
2021,"Pablo López","MIA",102.2,-4.497568656894042,,-1.965911710322811,,,-9.555832993927725,6.9856438636779785,6.602420082575159,,,-10.542429212707182,,,"Pablo Lopez",17085,641154
2021,"Raisel Iglesias","LAA",70,-6.15062156883446,,,,,-9.520695106655944,4.221015415308666,,,,-10.287853021731323,,,"Raisel Iglesias",17130,628452
