Season,Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
2021,"Adrian Sampson","CHC",35.1,8.876182694868607,,1.7066090901692708,,,6.582209995814732,-0.14530531117613887,,,,2.6475354229962385,,,"Adrian Sampson",13339,592716
2021,"Luis Cessa","- - -",64.2,9.033627334518812,,2.0563011169433594,,,7.129774505016851,-1.498189968532986,-5.7242841720581055,,,3.1434481460436254,,,"Luis Cessa",13345,570666
2021,"Steven Matz","TOR",150.2,,,,,,7.218585278614458,3.3049641927083333,-5.270377987132353,,,2.0639208655566077,,,"Steven Matz",13361,571927
2021,"Dylan Floro","MIA",64,8.882383963132552,,,,,5.98490914581828,4.144764135915337,,,,1.9853600790334303,,,"Dylan Floro",13394,571670
2021,"Marcus Stroman","NYM",179,7.4239391750759545,,3.0367431640625,1.0673837835138493,,2.4873816954614383,-0.494816067344264,1.054317620282616,,,,,,"Marcus Stroman",13431,573186
2021,"Pierce Johnson","SDP",58.2,9.456976058635306,,,,,9.453332901000977,,-2.574905827768126,,,,,,"Pierce Johnson",13435,572955
2021,"Taylor Rogers","MIN",40.1,,,,,,4.316244883080051,1.7477790279664855,,,,,,,"Taylor Rogers",13449,573124
2021,"Lucas Sims","CIN",47,10.37384033203125,,,,,,0.07667863028390066,-1.9663149775290976,,,8.931676864624023,,,"Lucas Sims",13470,608371
2021,"Daniel Norris","- - -",57,9.567815394289712,,,,,,-0.7555178914751325,,,,-0.3949381036273504,,,"Daniel Norris",13475,596057
2021,"Blake Snell","SDP",128.2,11.274254736962256,,,,,,1.2625964679549226,-6.2487514833860756,,,6.817235905370671,,,"Blake Snell",13543,605483
2021,"Richard Rodríguez","- - -",64.1,8.856119191074724,,,,,,-2.9445863680075144,,,,,,,"Richard Rodriguez",13549,593144
2021,"Steven Okert","MIA",36,8.213648346421632,,,,,5.075769958496093,3.031682360771648,,,,,,,"Steven Okert",13580,595345
2021,"Robert Stephenson","COL",46,8.996081510760224,,-3.875065667288644,5.357521057128906,,,-2.536752445906538,-4.111850786812698,,,,,,"Robert Stephenson",13594,596112
2021,"Jakob Junis","KCR",39.1,8.115294290245126,,4.868418142336224,,,5.707994607778696,0.10266881561279297,-1.0930279890696208,,,3.844752720424107,,,"Jakob Junis",13619,596001
2021,"Clay Holmes","- - -",70,8.813220977783203,,,,,3.8373905423904833,-0.7366036176681519,-7.413174460120235,,,,,,"Clay Holmes",13649,605280
2021,"Jharel Cotton","TEX",30.2,11.8704765625,,6.040251595633371,,,,0.3463519541422526,-7.62808837890625,,,4.833547080435404,,,"Jharel Cotton",13654,605194
2021,"John Gant","- - -",110,9.365983491785386,,3.5780395272458425,,,7.592266896778569,-2.1333817799886066,-8.000794601440429,,,4.066910683571756,,,"John Gant",13684,607231
2021,"Jake Faria","ARI",32.2,10.958608616663756,,,2.662244287155967,,11.60135555267334,3.0989134311676025,-9.414819094214108,,,,,,"Jake Faria",13699,607188
2021,"Max Fried","ATL",165.2,7.501226462339743,,,,,6.38007795604455,0.6227545762757289,-8.875598442263719,,,3.2800600918856535,,,"Max Fried",13743,608331
2021,"Tyler Duffey","MIN",62.1,9.466859475160257,,,,,5.417651436545632,-0.6015334725379944,,-5.584657007334184,,,,,"Tyler Duffey",13758,608648
2021,"Chris Stratton","PIT",79.1,9.090288447900909,,,,,7.761638005574544,1.2845747115764212,-4.819406092852011,,,3.53289865077227,,,"Chris Stratton",13761,608717
2021,"Dominic Leone","SFG",53.2,9.099737337320159,,3.556630053923498,,,5.785706259987571,-1.6713528491081076,,,,,,,"Dominic Leone",13763,608678
2021,"JT Chargois","- - -",53.2,6.7308172746138135,,,,,5.075855512711013,2.1723108985871646,-8.500532150268555,,,1.2765700817108154,,,"JT Chargois",13767,608638
2021,"Zach Eflin","PHI",105.2,8.051932983398437,,7.016585350036621,,,4.637152172270275,5.322332888233419,-3.2969774268139367,,,4.15772507507677,,,"Zach Eflin",13774,621107
2021,"Alex Wood","SFG",138.2,,,,,,6.5488832303422475,-1.485082937353445,,,,0.77853494648114,,,"Alex Wood",13781,622072
2021,"Austin Adams","SDP",52.2,5.196635584677419,,,,,,0.4707517419054855,,,,,,,"Austin Adams",13801,613534
2021,"Alec Mills","CHC",119,8.104088035789696,,,,,4.535761447809861,-2.093138069402976,-6.577801997118657,,,2.5104491344990176,,,"Alec Mills",13834,621219
2021,"Paul Sewald","SEA",64.2,7.5641968531638195,,,,,,3.2134557653356484,,,,0.0915871411561966,,,"Paul Sewald",13892,623149
2021,"Chris Flexen","SEA",179.2,10.995303282223954,,4.764497514204545,,,10.830850601196289,-6.417730712890625,-7.126757194422468,,,5.873997380727959,,,"Chris Flexen",13896,623167
2021,"Brent Suter","MIL",73.1,6.8052015639377474,,,,,7.619491649123858,-0.38140862866451863,-2.2234135541048916,,,8.084768163746801,,,"Brent Suter",13942,608718
2021,"Michael Wacha","TBR",124.2,11.067586550786775,,5.905228686672607,,,8.93154342453201,,-4.9103331104401615,,,6.1572398310122285,,,"Michael Wacha",14078,608379
2021,"Kevin Gausman","SFG",192,9.746460192277322,,,1.627099609375,,,1.1089384017452117,,,,7.016984485444569,,,"Kevin Gausman",14107,592332
2021,"Lance McCullers Jr.","HOU",162.1,,,3.0310263126454453,,,3.5944166324013156,2.6234110343356094,,-5.927205989958574,,0.017928346330129758,,,"Lance McCullers Jr.",14120,621121
2021,"José Berríos","- - -",192,8.428591445069875,,,,,6.70313845868936,,-1.8861562936246972,,,2.719647763380364,,,"Jose Berrios",14168,621244
2021,"Kyle Zimmer","KCR",54,8.952189516363124,,,,,9.472848892211914,1.309299674145011,-7.760596365677683,,,7.198903356279645,,,"Kyle Zimmer",14169,622092
2021,"Josh Hader","MIL",58.2,8.402450561523438,,,,,10.013369344402086,1.1088736235205807,,,,2.2449608435997597,,,"Josh Hader",14212,623352
2021,"Wandy Peralta","- - -",51,8.992725307105953,,,,,5.9647179733623155,3.073037746761526,,,,3.721238521819419,,,"Wandy Peralta",14295,593974
2021,"Frankie Montas","OAK",187,10.319317593232045,,4.0966044199306335,2.7145320734328773,,8.537490223006403,2.9655209894049657,,,,,,,"Frankie Montas",14309,593423
2021,"Joel Payamps","- - -",50.1,9.50568485817714,,,,,6.505304954336874,-0.4619610533422353,,,,3.8952637167537913,,,"Joel Payamps",14332,606303
2021,"Tyler Glasnow","TBR",88,10.205282341036542,,,,,,-1.9866254070889868,-9.5815598292904,,,5.656076319077435,,,"Tyler Glasnow",14374,607192
2021,"Amir Garrett","CIN",47.2,8.983621510152284,,,,,7.994082364169034,2.0509888849641698,,,,,,,"Amir Garrett",14375,607237
2021,"Hyun Jin Ryu","TOR",169,7.562298218158517,,4.859743346278243,,,6.329867408389137,-0.319225549697876,-7.822420392717634,,,3.959051477978801,,,"Hyun Jin Ryu",14444,547943
2021,"J.B. Wendelken","- - -",43.2,8.509885434751157,,,,,4.703331215867719,-0.9817413071454582,-8.583025681345086,,,3.7734130223592124,,,"J.B. Wendelken",14506,605525
2021,"Jorge López","BAL",121.2,8.902862950375205,,,,,6.254188017188506,3.09227427498239,,-6.160186827066582,,4.0088766661266355,,,"Jorge Lopez",14527,605347
2021,"Carlos Estévez","COL",61.2,8.40380270197021,,,,,,0.2678578694661458,,,,3.4997681293290914,,,"Carlos Estevez",14542,608032
2021,"José Ruiz","CHW",65,10.516961180441898,,,,,10.047017669677734,1.2516258903171704,-2.920481222253656,,,5.175146002518503,,,"Jose Ruiz",14552,614179
2021,"Chi Chi González","COL",101.2,6.800849423301988,,2.7272230913849915,,,4.69428812802493,1.9349213609791764,-1.010748757256402,,,3.145962529212424,,,"Chi Chi Gonzalez",14663,592346
2021,"Dillon Maples","CHC",31.1,5.831822359625669,,,,,4.634478759765625,-0.1828447096418626,-8.385684590944102,,,,,,"Dillon Maples",14672,596027
2021,"Duane Underwood Jr.","PIT",72.2,9.140370494914505,,6.233183670043945,,,6.629018147786458,1.4623838000827365,-6.022514681767278,,,4.638913733936916,,,"Duane Underwood Jr.",14677,621249
2021,"Andrés Machado","WSN",35.2,9.98130061117451,,,,,8.156510276355963,0.12789723892842442,,,,4.932333325582837,,,"Andres Machado",14681,600921
2021,"Anthony Banda","- - -",33.2,9.15754616097228,,2.0038394927978516,,,,-2.4974493980407715,-4.161949433476092,,,3.8998013803087144,,,"Anthony Banda",14706,607455
2021,"Edwin Díaz","NYM",62.2,6.499764989837399,,,,,7.666724522908528,3.360937370825066,,,,,,,"Edwin Diaz",14710,621242
2021,"Paul Blackburn","OAK",38.1,9.378826488148082,,2.9891636137328397,,,6.576036864371687,2.192333459854126,-8.277819530073419,,,4.421351481958763,,,"Paul Blackburn",14739,621112
2021,"Julio Urías","LAD",185.2,10.11621963738864,,,,,9.782238006591797,,-0.31813321223548874,,,4.394474637681159,,,"Julio Urias",14765,628711
2021,"Emilio Pagán","SDP",63.1,10.651361374627976,,2.091847442774381,6.901288032531738,,,,,,,7.528060436248779,,,"Emilio Pagan",14771,641941
2021,"Buck Farmer","DET",35.1,9.201579725081997,,,,,4.3470578874860495,0.628467638468005,,,,2.1565243094308038,,,"Buck Farmer",14814,571656
2021,"Joe Mantiply","ARI",39.2,6.745053439670139,,,,,2.9650045798642792,,-1.8243409826400432,,,1.0427051343415912,,,"Joe Mantiply",14857,573009
2021,"Caleb Smith","ARI",113.2,10.647563501099246,,,,,,4.0003805721507355,-3.3022530384552784,,,8.32961072419819,,,"Caleb Smith",14875,592761
2021,"Jon Gray","COL",149,6.452518188173157,,,,,,2.1501148926792184,-5.2123573303222654,,,4.611162758813116,,,"Jon Gray",14916,592351
2021,"Chad Kuhl","PIT",80.1,8.028406765036387,,,,,5.9312040267452115,1.8207998592687877,,-5.5484141474184785,,3.155562339290496,,,"Chad Kuhl",14975,641771
2021,"Giovanny Gallegos","STL",80.1,10.478060244783691,,,,,,0.5943144011406845,,,,8.864485891241776,,,"Giovanny Gallegos",14986,606149
2021,"Scott Barlow","KCR",74.1,8.235014588155865,,,,,7.518668492635091,-0.5211596076871142,-5.9217898461126515,,,,,,"Scott Barlow",14993,605130
2021,"Kyle Finnegan","WSN",66,9.010845048778553,,,3.826357886904762,,9.113589555789263,4.2098986037234045,,,,,,,"Kyle Finnegan",15009,640448
2021,"Alex Reyes","STL",72.1,10.286141099257506,,,,,8.939724301331795,0.21686917986188617,-11.10530017671131,,,6.14628884644635,,,"Alex Reyes",15015,621052
2021,"Chase De Jong","PIT",43.2,10.699893689029432,,,,,11.766021728515625,0.2752287821336226,-6.872463872523907,,,5.663006252712673,,,"Chase De Jong",15036,608328
2021,"Germán Márquez","COL",180,6.867730034722222,,,,,5.6184480992759145,1.108212610193201,,-1.2591217987297116,,4.357608926707301,,,"German Marquez",15038,608566
2021,"Tim Mayza","TOR",53,9.583063125610352,,,,,5.592558138779118,2.7363066733132846,-4.75140905380249,,,,,,"Tim Mayza",15042,641835
2021,"Lou Trivino","OAK",73.2,8.630130853134984,,5.684330444335938,,,5.874723349787859,-3.086002894810268,-4.3887152671813965,,,0.6713252132886076,,,"Lou Trivino",15043,642152
2021,"Austin Voth","WSN",57.1,10.147932099746125,,4.525428291705015,6.688750584920247,,,,-5.932746235062094,,,,,,"Austin Voth",15047,608723
2021,"Yency Almonte","COL",47.2,6.666713528277635,,,,,4.235270182291667,0.9786000626810482,,,,2.080123387025983,,,"Yency Almonte",15068,622075
2021,"Kyle McGowin","WSN",30,10.46085684640067,,8.243063926696777,,,6.591013782429245,0.21642080852735482,,,,3.0867559909820557,,,"Kyle McGowin",15071,641851
2021,"Ashton Goudeau","- - -",34.1,9.62251582200923,,,,,,0.32335758209228516,-6.7581181318863575,,,5.6196589316091226,,,"Ashton Goudeau",15139,623485
2021,"Aaron Slegers","LAA",31,8.405959918934812,,,,,3.770481840093085,2.437480886358964,,,,3.432281200702374,,,"Aaron Slegers",15231,642083
2021,"Cole Sulser","BAL",63.1,10.653898751713895,,4.338352203369141,,,,2.521708603446365,-4.799741918390447,,,3.513069776078345,,,"Cole Sulser",15256,642121
2021,"Keynan Middleton","SEA",31,10.286782507802926,,,,,,2.345957060280086,,,,3.741924109825721,,,"Keynan Middleton",15264,641871
2021,"Adam Cimber","- - -",71.2,1.4171693922889916,,,,,-6.123354391855736,1.5067426582359758,,,,,,,"Adam Cimber",15288,643256
2021,"Andrew Heaney","- - -",129.2,8.627231751856783,,,,,,-1.4929052614698224,-1.8390309196372219,,,4.4198364671227965,,,"Andrew Heaney",15423,571760
2021,"Matthew Boyd","DET",78.2,8.846419515126641,,,,,6.642305186097051,-0.9714102761787281,-9.250122699540915,,,3.541576291803728,,,"Matthew Boyd",15440,571510
2021,"Mike Mayers","LAA",75,9.478828510485197,,6.816233046292616,,,,0.6603980125998958,2.211060047149658,,,5.741213083267212,,,"Mike Mayers",15451,594577
2021,"Nick Pivetta","BOS",155,11.718388324879628,,2.4409106024380387,,,10.543441772460938,1.3748364084355573,-9.398455341045674,-10.551322755667876,,6.724789181271115,,,"Nick Pivetta",15454,601713
2021,"Marco Gonzales","SEA",143.1,10.08611057229238,,7.6844114740210845,,,,,-7.560741232760126,,,5.8453332467140555,,,"Marco Gonzales",15467,594835
2021,"Lucas Giolito","CHW",178.2,11.25962911626344,,,,,,3.0932165145874024,-5.500095646555831,,,7.616266400444533,,,"Lucas Giolito",15474,608337
2021,"Antonio Senzatela","COL",156.2,6.53616035275343,,,,,7.758650127210115,1.7497537876856233,-3.3006683349609376,,,4.892585088742659,,,"Antonio Senzatela",15488,622608
2021,"Kendall Graveman","- - -",56,9.265205688476563,,,,,6.412919093222514,0.38405482799975904,-4.462772144990809,,,3.9332324663798013,,,"Kendall Graveman",15514,608665
2021,"Tyler Rogers","SFG",81,-4.706536865234375,,,,,-9.163521409629784,6.033572621473861,,,,,,,"Tyler Rogers",15541,643511
2021,"Chad Green","NYY",83.2,11.378565482289227,,,,,11.591850280761719,0.17720570882161457,-2.9325905686433096,,,,,,"Chad Green",15552,643338
2021,"Nick Wittgren","CLE",62.1,8.857044206585801,,3.991113269329071,,,8.183978398640951,0.8914159647772245,,,,1.286989074057721,,,"Nick Wittgren",15594,621295
2021,"Phillips Valdez","BOS",40,4.060399532318115,,,,,2.9228557948648493,-0.1159925725724962,,,,0.3282818567185175,,,"Phillips Valdez",15605,570488
2021,"Miguel Castro","NYM",70.1,,,,,,4.175880144227226,0.4700554874208238,,,,1.337017589941957,,,"Miguel Castro",15684,612434
2021,"Luis Castillo","CIN",187.2,7.270810416955377,,,,,2.6606796183050636,-0.11188104802911931,,,,0.6772795871085646,,,"Luis Castillo",15689,622491
2021,"Brad Keller","KCR",133.2,8.246948066546762,,,,,5.803431362822025,-1.746730216849404,,,,5.868766471131207,,,"Brad Keller",15734,641745
2021,"Joe Jiménez","DET",45.1,10.520002837873932,,,,,,1.347155119243421,,,,4.747585060322179,,,"Joe Jimenez",15761,641729
2021,"Devin Williams","MIL",54,8.66169845226199,,,,,6.460000038146973,1.5701037815638952,,,,-2.2846036604150237,,,"Devin Williams",15816,642207
2021,"Zack Littell","SFG",61.2,10.13941131485464,,,2.9806195068359376,,,4.2906677432176545,,,,,,,"Zack Littell",15823,641793
2021,"Paul Fry","BAL",47.1,7.349029091282895,,,,,,-2.015239482023278,,,,5.370182800292969,,,"Paul Fry",15832,643316
2021,"Adam Plutko","BAL",56.1,10.962768720543902,,6.017571729100393,,,,2.7343754259128015,-5.690072932713468,,,,,,"Adam Plutko",15846,592644
2021,"Wander Suero","WSN",42.2,,,7.962961832682292,,,,,-6.118123531341553,,,3.6254893070509455,,,"Wander Suero",15855,593833
2021,"Sean Manaea","OAK",179.1,7.633540941321331,,,,,7.084928900947398,1.6033621839297716,,,,3.993314121309565,,,"Sean Manaea",15873,640455
2021,"Ryne Stanek","HOU",68.1,9.752726236979166,,,3.521906094288263,,,-0.2551146083407932,,,,,,,"Ryne Stanek",15947,592773
2021,"Zach Thompson","MIA",75,8.92785597290417,,3.437102178969645,,,4.5197833314233895,,-5.324312380044767,,,3.410262057655736,,,"Zach Thompson",16094,605507
2021,"Daniel Ponce de Leon","STL",33.1,10.852698185339786,,6.699669705904447,,,11.21138858795166,4.8170166015625,-6.952095738163701,,,5.781186199188232,,,"Daniel Ponce de Leon",16110,594965
2021,"Jordan Romano","TOR",63,10.739025840878115,,,,,10.930185699462891,-0.16135782931285042,,,,,,,"Jordan Romano",16122,605447
2021,"John Curtiss","- - -",44.1,10.260056893484933,,,,,,0.7998139721223678,,,,,,,"John Curtiss",16128,595928
2021,"Carlos Rodón","CHW",132.2,10.44832019249232,,,,,,-0.1488733354783216,-4.527741281609786,,,7.1003564453125,,,"Carlos Rodon",16137,607074
2021,"Aaron Nola","PHI",180.2,8.090988927607913,,4.070555977199389,,,5.0548265966681445,,,-6.060946156171973,,1.2931120634483766,,,"Aaron Nola",16149,605400
2021,"Brandon Woodruff","MIL",179.1,9.736429184266104,,,,,7.707606654668775,-1.295344186336436,-6.608881112180324,,,4.174902834484925,,,"Brandon Woodruff",16162,605540
2021,"Spencer Turnbull","DET",50,7.194384928929765,,,,,4.4166539809283085,-0.1201823585911801,-7.031516765726024,,,1.2706935487944504,,,"Spencer Turnbull",16207,605513
2021,"Tejay Antone","CIN",33.2,9.213204829650518,,,,,,-0.753031323527732,-6.024948783542799,,,,,,"Tejay Antone",16233,622088
2021,"Kyle Freeland","COL",120.2,7.417828292527458,,,,,3.7596221923828126,2.802627101089015,,-5.236194986979167,,4.355132679880401,,,"Kyle Freeland",16256,607536
2021,"Aaron Bummer","CHW",56.1,,,1.0768992449786212,,,0.7045959885753754,-2.6763563223764404,,,,-0.7276305357615153,,,"Aaron Bummer",16258,607481
2021,"Sam Howard","PIT",45,10.398867230324395,,,,,7.176918029785156,3.258721112190409,,,,7.677520751953125,,,"Sam Howard",16265,607572
2021,"John Means","BAL",146.2,11.910080995183693,,,,,,5.5501708984375,-3.8343443029067097,-3.7766772741558907,,10.1074241854791,,,"John Means",16269,607644
2021,"Sam Clay","WSN",45,,,,,,4.302195883696934,-2.2416592033541933,,,,2.5340887292639,,,"Sam Clay",16279,621348
2021,"Tyler Mahle","CIN",180,9.883150872863878,,4.873607065485812,4.93037979579208,,,4.026594059641768,,,,,,,"Tyler Mahle",16358,641816
2021,"Reynaldo López","CHW",57.2,9.871524030991022,,,,,,2.5400339120570044,-5.41908485944881,,,5.727362314860026,,,"Reynaldo Lopez",16400,625643
2021,"Victor González","LAD",35.1,,,,,,4.554559354658251,0.3563730228378112,,,,,,,"Victor Gonzalez",16408,624647
2021,"Blake Taylor","HOU",42.2,9.146986169568727,,,,,,-0.35250735977320996,,,,,,,"Blake Taylor",16418,642130
2021,"Ryan Yarbrough","TBR",155,6.736526817908654,,3.2739760093765717,,,2.8857281333521794,,2.523889065841439,,,3.693909742226731,,,"Ryan Yarbrough",16502,642232
2021,"Jordan Montgomery","NYY",157.1,9.823558513934795,,5.265983624646893,,,7.609248824668142,,-1.7485797279759456,,,8.799600326976837,,,"Jordan Montgomery",16511,656756
2021,"Austin Gomber","COL",115.1,10.636033340595949,,,,,,2.0856104385613863,,-9.329001878784602,,6.8109625922309025,,,"Austin Gomber",16561,596295
2021,"Erik Swanson","SEA",35.1,11.220667912409855,,,3.606229285232159,,,3.394989798002154,,,,,,,"Erik Swanson",16587,657024
2021,"Bryan Abreu","HOU",36,10.057434491663171,,,,,9.828940255301339,-0.9278895159175887,-5.426713053385416,,,,,,"Bryan Abreu",16609,650556
2021,"J.P. Feyereisen","- - -",56,12.31461027851255,,,,,13.30150032043457,1.2098482821850067,,,,2.038581303187779,,,"J.P. Feyereisen",16610,656420
2021,"Ryan Thompson","TBR",34,3.840053249049831,,2.975141774053159,,,-4.087648975605867,5.424794736115829,,,,-2.158435503641764,,,"Ryan Thompson",16647,657044
2021,"Tim Hill","SDP",59.2,1.5930323282877603,,0.1899091899394989,,,-1.5988738278308547,1.3717054602218002,,,,-1.02466881275177,,,"Tim Hill",16814,657612
2021,"Luke Weaver","ARI",65.2,10.230685842975584,,,,,10.701433181762695,5.857096657824161,-3.753607977004278,,,6.377976609421922,,,"Luke Weaver",16918,596133
2021,"Touki Toussaint","ATL",50,7.178472995758057,,,1.0846978549299569,,4.286130246603885,,-6.906124899740177,,,,,,"Touki Toussaint",16929,657053
2021,"Elieser Hernández","MIA",51.2,9.95925229179038,,,,,8.374833170572916,5.836383792525488,,,,6.074655151367187,,,"Elieser Hernandez",16933,622694
2021,"Sean Newcomb","ATL",32.1,9.636584724347616,,0.531877395005254,,,11.0537691116333,,-8.895482143509053,,,6.714663187662761,,,"Sean Newcomb",16943,656794
2021,"Trevor Williams","- - -",91,7.113026676717068,,,,,3.3563048495328363,0.70657132962082,-2.036966392462202,,,3.2758152610377262,,,"Trevor Williams",16977,592866
2021,"Pablo López","MIA",102.2,7.799351408490144,,5.3519349074000635,,,4.133434422208235,-0.29648879170417786,-3.047953158994264,,,2.0010230975915055,,,"Pablo Lopez",17085,641154
2021,"Raisel Iglesias","LAA",70,9.504061972128378,,,,,6.936558742149203,2.374944768800326,,,,2.365299151775024,,,"Raisel Iglesias",17130,628452
2021,"Domingo Germán","NYY",98.1,9.146460713794053,,,,,4.6289419077210505,,-2.101863120918843,,,4.676687526973043,,,"Domingo German",17149,593334
2021,"Dinelson Lamet","SDP",47,9.696236031954406,,,,,9.356507578203756,3.015344964890253,,,,6.2974237442016605,,,"Dinelson Lamet",17186,659275
