"MLBAMID","PlayerId","Name","Team","Age","Season","TBF","K%","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","NameASCII","Balls","Strikes","Pitches","strike_pct","ball_pct","FA%","FT%","FC%","FS%","FO%","SI%","SL%","CU%","KC%","EP%","CH%","SC%","KN%","UN%","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA-X","FT-X","FC-X","FS-X","FO-X","SI-X","SL-X","CU-X","KC-X","EP-X","CH-X","SC-X","KN-X","FA-Z","FT-Z","FC-Z","FS-Z","FO-Z","SI-Z","SL-Z","CU-Z","KC-Z","EP-Z","CH-Z","SC-Z","KN-Z","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","Pace"
680736,31204,"Justin Wrobleski","LAD",23,2024,154,0.16883117,1,2,5.697247906,8,6,0,0,0,1,0,0,36.1,34,24,23,9,16,0,1,1,0,26,"Justin Wrobleski",220,373,593,0.629005059021922,0.370994940978078,0.59121622,NA,0.13006757,NA,NA,0.04391892,0.08277027,0.11993243,NA,NA,0.03209459,NA,NA,NA,95.10542969,NA,87.73116629,NA,NA,91.39230581,84.42041016,82.47887496,NA,NA,83.91052889,NA,NA,5.125195836,NA,-0.6944173714,NA,NA,8.588023259,-6.778870252,-2.699657642,NA,NA,6.405254966,NA,NA,9.531809431,NA,2.056801635,NA,NA,5.481575012,-0.4611890365,-4.301123283,NA,NA,4.600361071,NA,NA,0.23773585,0.64220183,0.46114865,0.58730159,0.86666667,0.8021978,0.55236486,15.86774942
615698,19312,"Cal Quantrill","COL",29,2024,656,0.16768293,8,11,4.975281069,29,29,12,0,0,0,0,0,148.1,156,83,82,23,69,0,11,6,1,110,"Cal Quantrill",1032,1613,2645,0.609829867674858,0.390170132325142,NA,NA,0.13469542,0.32009081,NA,0.40181612,NA,0.12561483,NA,NA,0.01778282,NA,NA,NA,NA,NA,87.79634831,86.4945608,NA,93.84915696,NA,79.63885425,NA,NA,84.85957758,NA,NA,NA,NA,1.16781359,-5.747275783,NA,-6.569140533,NA,1.331398378,NA,NA,-6.87687326,NA,NA,NA,NA,3.253744061,2.99435331,NA,8.234476151,NA,-2.143770333,NA,NA,4.990982056,NA,NA,0.23059533,0.68161094,0.45516459,0.62091503,0.87513935,0.81047382,0.49791903,18.44129555
656234,21267,"Jake Bird","COL",28,2024,185,0.16756757,2,2,4.500000858,35,0,0,0,0,1,4,2,40,43,21,20,5,25,1,4,1,0,31,"Jake Bird",255,429,684,0.62719298245614,0.37280701754386,0.00732064,NA,0.07174231,NA,NA,0.44509517,0.29721816,0.17715959,NA,NA,0.00146413,NA,NA,NA,94.67999878,NA,91.57551419,NA,NA,95.42204204,85.42906212,81.65289256,NA,NA,89.19999695,NA,NA,-5.248241425,NA,0.4247587554,NA,NA,-6.895358437,5.116981845,7.648157545,NA,NA,-3.456674814,NA,NA,6.103773117,NA,4.899196391,NA,NA,1.487682443,1.756483557,-4.876483003,NA,NA,8.168983459,NA,NA,0.25386997,0.60833333,0.44070278,0.58536585,0.8630137,0.78737542,0.52708638,18.3604888
573186,13431,"Marcus Stroman","NYY",33,2024,675,0.16740741,10,9,4.306034766,30,29,9,0,0,1,0,0,154.2,167,81,74,19,60,0,8,2,0,113,"Marcus Stroman",1041,1627,2668,0.609820089955022,0.390179910044977,0.03160271,NA,0.18246802,0.11060948,NA,0.3510158,0.15951843,0.16478555,NA,NA,NA,NA,NA,NA,89.89047496,NA,88.13422524,83.31156724,NA,89.97717037,85.31368112,81.29338067,NA,NA,NA,NA,NA,-4.111604645,NA,0.1257841317,-8.716524345,NA,-5.954002372,1.994658714,8.388288385,NA,NA,NA,NA,NA,6.193009286,NA,3.222940937,2.293731112,NA,1.892027942,-1.086700651,-1.068379141,NA,NA,NA,NA,NA,0.25473684,0.65044607,0.43829947,0.63911846,0.89775561,0.81716738,0.46388262,17.81199597
572020,11828,"James Paxton","- - -",35,2024,437,0.16704805,9,3,4.395349102,21,21,7,0,0,0,0,0,100.1,95,53,49,12,50,0,1,4,0,73,"James Paxton",654,1054,1708,0.617096018735363,0.382903981264637,0.55093677,NA,0.03103044,NA,NA,0.04976581,NA,NA,0.30269321,NA,0.06557377,NA,NA,NA,93.18575807,NA,84.02641325,NA,NA,92.77882295,NA,NA,80.81818371,NA,82.57589122,NA,NA,6.708570166,NA,-0.1905640656,NA,NA,8.933488195,NA,NA,0.08681948826,NA,8.386469364,NA,NA,7.999562246,NA,1.634479163,NA,NA,5.748422959,NA,NA,-2.418799188,NA,5.446015017,NA,NA,0.27809965,0.66627219,0.47014052,0.5875,0.90941385,0.8132005,0.49473068,17.00158353
543518,12056,"Scott McGough","ARI",34,2024,150,0.16666667,1,3,7.438776741,26,2,0,0,0,0,1,2,32.2,34,30,27,6,21,0,1,1,1,25,"Scott McGough",219,359,578,0.621107266435986,0.378892733564014,0.4906367,NA,NA,0.32397004,NA,0.0411985,0.1423221,NA,0.00187266,NA,NA,NA,NA,NA,93.15190765,NA,NA,85.08265889,NA,93.46363414,87.05394745,NA,78.59999847,NA,NA,NA,NA,-5.104295454,NA,NA,-4.155024291,NA,-8.091850974,2.178617791,NA,1.902861357,NA,NA,NA,NA,10.75288543,NA,NA,4.986858853,NA,9.466372403,2.436989759,NA,-8.508135796,NA,NA,NA,NA,0.26377953,0.68571429,0.48501873,0.47761194,0.83854167,0.74517375,0.52434457,19.42278481
641745,15734,"Brad Keller","- - -",28,2024,192,0.16666667,0,4,5.443548931,16,2,0,0,0,1,0,0,41.1,48,28,25,9,15,0,2,3,0,32,"Brad Keller",281,463,744,0.622311827956989,0.377688172043011,0.37685061,NA,NA,NA,NA,0.04979812,0.42799462,0.01480485,NA,NA,0.13055182,NA,NA,NA,93.80321742,NA,NA,NA,NA,92.6405417,85.64685596,81.13636294,NA,NA,88.58865954,NA,NA,0.1698046003,NA,NA,NA,NA,-6.812678363,3.958582512,2.743000854,NA,NA,-5.379679808,NA,NA,8.155558232,NA,NA,NA,NA,5.17336799,-1.499973657,-5.571858363,NA,NA,3.701260242,NA,NA,0.26666667,0.6548913,0.4589502,0.58,0.89626556,0.80351906,0.49528937,16.38181818
596295,16561,"Austin Gomber","COL",30,2024,696,0.16666667,5,12,4.745454545,30,30,12,0,0,0,0,0,165,178,89,87,30,38,0,1,3,0,116,"Austin Gomber",897,1725,2622,0.657894736842105,0.342105263157895,0.40366272,NA,NA,NA,NA,0.00076307,0.16673026,NA,0.22357879,NA,0.20526517,NA,NA,NA,90.40207792,NA,NA,NA,NA,90.1499939,83.75102796,NA,77.58191126,NA,81.05092646,NA,NA,4.952259201,NA,NA,NA,NA,8.562152863,-2.220698795,NA,-3.691140862,NA,6.234787952,NA,NA,10.07215302,NA,NA,NA,NA,9.032279968,2.195030509,NA,-5.947734325,NA,6.232869315,NA,NA,0.26218487,0.66317261,0.48111408,0.63141026,0.88198103,0.81998414,0.54597482,17.07901622
519008,3237,"T.J. McFarland","OAK",35,2024,235,0.16595745,2,4,3.811766417,79,0,0,0,0,0,19,2,56.2,53,28,24,4,17,5,4,0,0,39,"T.J. McFarland",278,559,837,0.667861409796894,0.332138590203106,0.00598086,NA,0.00119617,NA,NA,0.48564593,0.38397129,NA,NA,NA,0.12320574,NA,NA,NA,88.52000122,NA,82.19999695,NA,NA,88.02906596,78.2305296,NA,NA,NA,81.37669713,NA,NA,10.9656868,NA,0.1944639832,NA,NA,10.18120526,-9.751130957,NA,NA,NA,8.542092925,NA,NA,1.946681404,NA,0.2236304581,NA,NA,-1.495223774,-1.019274845,NA,NA,NA,-1.604834251,NA,NA,0.27559055,0.5978022,0.45095694,0.61904762,0.88235294,0.80901857,0.54425837,17.67666667
674072,26285,"Tommy Henry","ARI",26,2024,182,0.16483516,2,3,7.043478319,9,7,1,0,0,0,0,0,38.1,49,31,30,9,18,0,4,0,0,30,"Tommy Henry",258,448,706,0.634560906515581,0.365439093484419,0.31240188,NA,NA,NA,NA,0.19623234,0.0722135,0.25745683,NA,NA,0.16169545,NA,NA,NA,90.00251011,NA,NA,NA,NA,90.43280176,82.86956256,78.15121683,NA,NA,83.72524284,NA,NA,5.00316478,NA,NA,NA,NA,8.719526733,-1.15022935,-5.278272675,NA,NA,8.14305811,NA,NA,9.003340065,NA,NA,NA,NA,6.956969421,3.187339161,-5.540865921,NA,NA,2.739803166,NA,NA,0.24749164,0.66863905,0.47095761,0.66216216,0.90707965,0.84666667,0.53061224,20.44279661
502624,6895,"Chase Anderson","- - -",36,2024,255,0.16470588,0,2,5.400000206,29,1,0,0,0,3,0,0,58.1,55,41,35,12,21,1,4,3,0,42,"Chase Anderson",387,631,1018,0.619842829076621,0.380157170923379,0.14862205,NA,0.33858268,NA,NA,0.01673228,0.1515748,0.04035433,NA,NA,0.30413386,NA,NA,NA,93.6092695,NA,88.80523256,NA,NA,92.72353363,80.50973887,78.85121862,NA,NA,83.93106603,NA,NA,-4.649725832,NA,1.512134042,NA,NA,-8.648321993,8.268475495,4.519996131,NA,NA,-10.53733117,NA,NA,8.958259279,NA,4.19096685,NA,NA,8.185474003,-1.548311642,-9.267492341,NA,NA,6.959016201,NA,NA,0.23123732,0.68260038,0.46358268,0.62280702,0.82913165,0.77919321,0.51476378,16.82959049
663559,20070,"Bailey Falter","PIT",27,2024,589,0.16468591,8,9,4.426229666,28,28,8,0,0,0,0,0,142.1,138,72,70,17,45,0,0,0,0,97,"Bailey Falter",727,1413,2140,0.660280373831776,0.339719626168224,0.48432382,NA,NA,0.00561535,NA,0.1422555,0.21572298,0.15208236,NA,NA,NA,NA,NA,NA,91.8395154,NA,NA,86.92499797,NA,92.01874743,86.05661944,77.7440024,NA,NA,NA,NA,NA,1.927920842,NA,NA,4.529093742,NA,4.992672569,-1.350653725,-1.64106558,NA,NA,NA,NA,NA,10.22227129,NA,NA,8.706977208,NA,9.802230032,3.766845174,-2.062157452,NA,NA,NA,NA,NA,0.27107791,0.665,0.4922789,0.59448819,0.89598997,0.82319392,0.56153486,19.43904021
622253,17796,"Dillon Tate","- - -",30,2024,164,0.16463415,2,1,4.663637051,33,0,0,0,0,1,3,1,36.2,42,21,19,2,12,0,4,0,0,27,"Dillon Tate",218,373,591,0.631133671742809,0.368866328257191,0.00169205,NA,NA,NA,NA,0.53976311,0.33333333,NA,NA,NA,0.12521151,NA,NA,NA,94,NA,NA,NA,NA,92.63918771,79.51167661,NA,NA,NA,83.80270138,NA,NA,-7.575616837,NA,NA,NA,NA,-9.738398537,5.570974476,NA,NA,NA,-9.965889596,NA,NA,8.765558243,NA,NA,NA,NA,2.560922306,2.746023575,NA,NA,NA,1.835250481,NA,NA,0.25,0.62229102,0.4534687,0.52238806,0.91044776,0.81343284,0.5465313,17.7985782
642232,16502,"Ryan Yarbrough","- - -",32,2024,398,0.16331658,5,2,3.192567835,44,0,0,0,0,1,1,3,98.2,70,36,35,11,32,3,12,0,0,65,"Ryan Yarbrough",534,981,1515,0.647524752475248,0.352475247524752,0.21532365,NA,0.0990753,NA,NA,0.25561427,NA,0.27476882,NA,NA,0.15521797,NA,NA,NA,86.50828281,NA,83.75066935,NA,NA,86.02041697,NA,71.27451735,NA,NA,77.37872548,NA,NA,9.629312901,NA,1.751318334,NA,NA,10.26316561,NA,-7.336742401,NA,NA,9.902209732,NA,NA,5.149007224,NA,4.63352562,NA,NA,2.415334775,NA,2.850669054,NA,NA,1.113059933,NA,NA,0.25541126,0.64920828,0.46895641,0.68361582,0.83864916,0.8,0.54227213,19.62926391
668933,27552,"Graham Ashcraft","CIN",26,2024,350,0.16285714,5,5,5.23706931,15,15,3,0,0,0,0,0,77.1,89,50,45,11,27,0,6,4,0,57,"Graham Ashcraft",499,843,1342,0.628166915052161,0.371833084947839,NA,NA,0.47913562,NA,NA,0.17213115,0.31892697,NA,NA,NA,0.02980626,NA,NA,NA,NA,NA,95.57884793,NA,NA,94.76060268,88.44322247,NA,NA,NA,90.49249878,NA,NA,NA,NA,0.4458450151,NA,NA,-4.856966886,4.983383036,NA,NA,NA,-7.087505341,NA,NA,NA,NA,6.030520236,NA,NA,5.682323902,1.095224969,NA,NA,NA,2.955856705,NA,NA,0.2618683,0.70682148,0.49031297,0.53216374,0.88706366,0.79483283,0.51341282,18.98281092
675540,25595,"Xzavion Curry","- - -",25,2024,172,0.1627907,2,2,4.64062538,16,5,0,0,0,0,1,0,42.2,38,23,22,8,7,1,0,1,0,28,"Xzavion Curry",212,427,639,0.668231611893584,0.331768388106416,0.49452269,NA,NA,0.00782473,NA,NA,0.34428795,0.13928013,NA,NA,0.01408451,NA,NA,NA,92.07278558,NA,NA,83.8,NA,NA,84.605001,73.86516785,NA,NA,87.36666701,NA,NA,-2.665245853,NA,NA,-3.963181496,NA,NA,3.153637453,6.088751504,NA,NA,-7.578090986,NA,NA,10.62171588,NA,NA,6.601690865,NA,NA,1.242167472,-6.572847516,NA,NA,6.189403322,NA,NA,0.26490066,0.72700297,0.5086072,0.7125,0.87755102,0.83692308,0.52738654,19.6516129
685299,27669,"Tanner Gordon","COL",26,2024,160,0.1625,0,6,8.650485757,8,8,1,0,0,0,0,0,34.1,53,34,33,10,6,0,2,0,0,26,"Tanner Gordon",189,418,607,0.688632619439868,0.311367380560132,0.48764415,NA,NA,NA,NA,0.00988468,0.26688633,0.04448105,NA,NA,0.19110379,NA,NA,NA,92.04830685,NA,NA,NA,NA,93.29999797,85.15309124,80.37037037,NA,NA,83.88103617,NA,NA,-7.420502534,NA,NA,NA,NA,-10.40681839,0.8173112281,1.148037734,NA,NA,-8.567676413,NA,NA,8.88957833,NA,NA,NA,NA,8.632266363,2.064563704,-0.680387285,NA,NA,7.359564419,NA,NA,0.32950192,0.69364162,0.53706755,0.73255814,0.86666667,0.83128834,0.57001647,17.62107623
661527,21045,"Seth Martinez","HOU",29,2024,222,0.16216216,3,2,3.588608028,44,0,0,0,0,1,3,0,52.2,49,24,21,7,18,1,4,0,2,36,"Seth Martinez",309,530,839,0.631704410011919,0.368295589988081,0.32577566,NA,NA,NA,NA,0.21002387,0.31861575,NA,NA,NA,0.14558473,NA,NA,NA,90.7967033,NA,NA,NA,NA,89.75,79.11910405,NA,NA,NA,84.74590164,NA,NA,-7.459758381,NA,NA,NA,NA,-8.918308605,6.560422062,NA,NA,NA,-8.028657006,NA,NA,5.950410836,NA,NA,NA,NA,0.3148244944,4.278023595,NA,NA,NA,-0.9807357788,NA,NA,0.25307125,0.64733179,0.45584726,0.68932039,0.84229391,0.80104712,0.51431981,17.03727715
664875,17639,"Justin Lawrence","COL",29,2024,279,0.16129032,4,4,6.486034625,56,0,0,0,0,2,5,4,59.2,73,52,43,9,33,1,7,3,0,45,"Justin Lawrence",427,654,1081,0.604995374653099,0.395004625346901,NA,NA,NA,NA,NA,0.58823529,0.410831,NA,NA,NA,0.00093371,NA,NA,NA,NA,NA,NA,NA,NA,94.58650794,82.97545277,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,-8.910239955,7.139781605,NA,NA,NA,-5.809051514,NA,NA,NA,NA,NA,NA,NA,-0.2973207504,1.763257113,NA,NA,NA,2.241019011,NA,NA,0.23597679,0.61552347,0.43230626,0.60655738,0.85923754,0.79265659,0.51727358,18.90330789
608344,19244,"Cole Irvin","- - -",30,2024,492,0.15853659,6,6,5.108108591,29,16,4,0,0,1,1,0,111,132,71,63,18,29,1,6,2,0,78,"Cole Irvin",588,1180,1768,0.667420814479638,0.332579185520362,0.26372383,NA,0.10922467,NA,NA,0.19977363,0.04074703,0.25240521,NA,NA,0.13412564,NA,NA,NA,91.90021407,NA,85.86269683,NA,NA,91.53172583,78.0500003,77.3486558,NA,NA,84.94008459,NA,NA,7.128711856,NA,-0.6627112967,NA,NA,9.204178894,-2.057274835,-7.312969567,NA,NA,8.137655298,NA,NA,8.96703269,NA,2.980555737,NA,NA,6.168457269,-3.153632555,-2.764468805,NA,NA,4.775775958,NA,NA,0.23719677,0.65560976,0.47990945,0.6875,0.88988095,0.84787736,0.58007923,17.36929134
647315,20185,"Zach Pop","TOR",27,2024,209,0.15789474,2,4,5.586208807,58,0,0,0,0,1,10,3,48.1,45,36,30,9,19,4,2,1,1,33,"Zach Pop",270,474,744,0.637096774193548,0.362903225806452,NA,NA,0.12299465,NA,NA,0.72727273,0.14705882,0.0013369,NA,NA,0.0013369,NA,NA,NA,NA,NA,93.61956522,NA,NA,96.16305003,86.3145419,82.80000305,NA,NA,87.40000153,NA,NA,NA,NA,-0.6422133653,NA,NA,-9.665689805,2.903831898,-0.9540230036,NA,NA,5.277170658,NA,NA,NA,NA,4.479460675,NA,NA,2.579488418,-1.148358224,-1.334891319,NA,NA,3.143048286,NA,NA,0.29333333,0.68900804,0.49064171,0.60909091,0.89494163,0.80926431,0.4986631,20.49534451
666745,25386,"Jhony Brito","SDP",26,2024,185,0.15675676,1,2,4.122138005,26,0,0,0,0,0,0,3,43.2,49,23,20,4,10,1,0,1,0,29,"Jhony Brito",222,408,630,0.647619047619048,0.352380952380952,0.26592357,NA,NA,NA,NA,0.24840764,0.11942675,NA,0.02229299,NA,0.34394904,NA,NA,NA,96.33891982,NA,NA,NA,NA,96.25833208,85.81466797,NA,81.39999826,NA,89.81110749,NA,NA,-6.841711353,NA,NA,NA,NA,-9.920586219,2.113856405,NA,1.816599573,NA,-9.36404758,NA,NA,8.088628164,NA,NA,NA,NA,6.699261005,1.482882385,NA,-2.993754796,NA,5.012418394,NA,NA,0.20141343,0.71884058,0.48566879,0.77192982,0.85080645,0.83606557,0.54936306,19.86651584
656756,16511,"Jordan Montgomery","ARI",31,2024,532,0.15601504,8,7,6.230769282,25,21,6,0,0,1,0,0,117,149,83,81,14,44,3,2,7,0,83,"Jordan Montgomery",719,1216,1935,0.628423772609819,0.371576227390181,0.17314671,NA,NA,NA,NA,0.30844997,0.01762571,0.30741317,NA,NA,0.19336444,NA,NA,NA,92.08323587,NA,NA,NA,NA,91.7799977,84.17646879,79.24907367,NA,NA,83.08820349,NA,NA,3.584161838,NA,NA,NA,NA,8.831082487,-1.041728847,-2.010029888,NA,NA,6.139095603,NA,NA,8.918540087,NA,NA,NA,NA,6.372015535,2.392348458,-3.710384787,NA,NA,7.147452715,NA,NA,0.32802249,0.69257541,0.49092794,0.59428571,0.83752094,0.74762408,0.44686366,21.0329277
519293,8048,"Will Smith","KCR",34,2024,186,0.15591398,0,4,6.532258868,45,0,0,0,0,1,8,1,41.1,45,31,30,7,15,2,3,0,0,29,"Will Smith",241,432,673,0.641901931649331,0.358098068350669,0.2897474,NA,NA,NA,NA,NA,0.44725111,0.11738484,NA,NA,0.14561664,NA,NA,NA,91.19589343,NA,NA,NA,NA,NA,80.5730897,76.33417598,NA,NA,85.81836934,NA,NA,4.508288574,NA,NA,NA,NA,NA,-2.886042091,-4.801951348,NA,NA,8.460357666,NA,NA,10.08450709,NA,NA,NA,NA,NA,0.3677455611,-5.241947995,NA,NA,7.065090257,NA,NA,0.26911315,0.65317919,0.46656761,0.53409091,0.87168142,0.77707006,0.5141159,18.82135524
663765,18674,"Jake Woodford","- - -",27,2024,167,0.15568862,0,6,7.971428789,9,7,1,0,0,0,0,0,35,48,37,31,6,9,0,3,2,0,26,"Jake Woodford",235,383,618,0.619741100323625,0.380258899676375,0.02912621,NA,0.19093851,NA,NA,0.44822006,0.2815534,NA,NA,NA,0.05016181,NA,NA,NA,91.27222104,NA,88.59830591,NA,NA,91.45198847,80.73793328,NA,NA,NA,85.61290323,NA,NA,-3.743511611,NA,-0.7694623753,NA,NA,-9.151149984,6.834315421,NA,NA,NA,-7.895809297,NA,NA,6.048155255,NA,4.784207748,NA,NA,2.690719907,-1.679272663,NA,NA,NA,2.712698683,NA,NA,0.19858156,0.63988095,0.43851133,0.69642857,0.92093023,0.87453875,0.54368932,18.98663697
683627,26952,"Anthony Molina","COL",22,2024,264,0.15530303,1,1,6.787710003,35,1,0,0,0,0,2,2,59.2,72,46,45,5,22,1,2,5,0,41,"Anthony Molina",387,662,1049,0.631077216396568,0.368922783603432,0.4775673,NA,NA,NA,NA,NA,0.22632104,0.0667996,0.00099701,NA,0.22831505,NA,NA,NA,94.77452696,NA,NA,NA,NA,NA,88.66299721,82.84776557,76.80000305,NA,85.29912824,NA,NA,-4.582830186,NA,NA,NA,NA,NA,1.086503684,1.629194801,-3.694755316,NA,-7.924464097,NA,NA,9.030344316,NA,NA,NA,NA,NA,4.567365672,-0.9953074669,-6.421741486,NA,4.878468726,NA,NA,0.24897119,0.68858801,0.47557328,0.6446281,0.91292135,0.84486373,0.51545364,17.02822581
543294,12049,"Kyle Hendricks","CHC",34,2024,567,0.15343915,4,12,5.923469676,29,24,5,0,0,0,0,0,130.2,147,88,86,21,43,0,3,0,0,87,"Kyle Hendricks",754,1381,2135,0.646838407494145,0.353161592505855,0.12693208,NA,NA,NA,NA,0.35503513,NA,0.13067916,NA,NA,0.38735363,NA,NA,NA,87.70406012,NA,NA,NA,NA,87.61464303,NA,74.3136227,NA,NA,80.89625234,NA,NA,-4.123266354,NA,NA,NA,NA,-8.283537611,NA,7.633702377,NA,NA,-6.786474226,NA,NA,8.219423639,NA,NA,NA,NA,4.214700623,NA,-6.104579912,NA,NA,4.916847054,NA,NA,0.27927063,0.63129003,0.45948478,0.6975945,0.8826087,0.82772681,0.51194379,17.96977492
667463,22051,"John King","STL",29,2024,248,0.15322581,3,3,2.850000906,56,0,0,0,0,0,9,2,60,58,23,19,5,14,1,1,3,1,38,"John King",278,580,858,0.675990675990676,0.324009324009324,0.01516919,NA,NA,NA,NA,0.58809802,0.1201867,NA,NA,NA,0.27654609,NA,NA,NA,93.68461726,NA,NA,NA,NA,93.4843285,83.53592423,NA,NA,NA,84.44472739,NA,NA,6.978103051,NA,NA,NA,NA,9.137867761,-0.7461203418,NA,NA,NA,9.291962314,NA,NA,4.268446996,NA,NA,NA,NA,2.103610569,-0.5206461045,NA,NA,NA,2.048504407,NA,NA,0.30827068,0.6768559,0.50525088,0.65853659,0.91290323,0.84064665,0.5344224,17.47532895
594835,15467,"Marco Gonzales","PIT",32,2024,151,0.15231788,1,1,4.544554799,7,7,2,0,0,0,0,0,33.2,43,17,17,5,11,0,0,0,0,23,"Marco Gonzales",174,372,546,0.681318681318681,0.318681318681319,0.31501832,NA,0.23809524,NA,NA,0.09157509,NA,0.1007326,NA,NA,0.25457875,NA,NA,NA,89.72267328,NA,85.7276893,NA,NA,90.01200195,NA,79.04363459,NA,NA,80.18273662,NA,NA,6.878063113,NA,0.9177120502,NA,NA,9.191918945,NA,0.724438754,NA,NA,9.928652098,NA,NA,8.727454607,NA,4.994601675,NA,NA,6.82633728,NA,-3.619330944,NA,NA,2.437565426,NA,NA,0.33333333,0.67006803,0.51465201,0.6547619,0.92385787,0.84341637,0.53846154,17.90886076
592836,11836,"Taijuan Walker","PHI",31,2024,381,0.15223097,3,7,7.099601648,19,15,2,0,0,0,0,0,83.2,107,68,66,24,37,0,3,0,0,58,"Taijuan Walker",543,892,1435,0.621602787456446,0.378397212543554,0.1261324,NA,0.09407666,0.21881533,NA,0.27456446,0.17839721,0.10801394,NA,NA,NA,NA,NA,NA,91.4883986,NA,87.34592737,86.67834395,NA,91.1246152,85.06914043,74.67870857,NA,NA,NA,NA,NA,-5.830535973,NA,-0.5138991886,-6.613302826,NA,-9.062836003,2.426496357,3.508084796,NA,NA,NA,NA,NA,9.964656935,NA,8.673047497,2.033664946,NA,7.339602088,5.146300912,-5.839630718,NA,NA,NA,NA,NA,0.25212465,0.61865569,0.43832753,0.70224719,0.90465632,0.84737679,0.50801394,16.50383877
570632,11589,"José Ureña","TEX",32,2024,463,0.1511879,5,8,3.798165536,33,9,3,0,0,1,1,0,109,105,51,46,13,39,2,4,3,0,70,"Jose Urena",673,1088,1761,0.617830777967064,0.382169222032936,0.06306818,NA,NA,NA,NA,0.40852273,0.34147727,NA,NA,NA,0.18693182,NA,NA,NA,96.43783872,NA,NA,NA,NA,95.97204505,86.97021891,NA,NA,NA,88.66565646,NA,NA,-8.203511281,NA,NA,NA,NA,-10.35068611,-2.42505025,NA,NA,NA,-9.587701397,NA,NA,7.542102161,NA,NA,NA,NA,4.968317915,5.086070538,NA,NA,NA,5.308816742,NA,NA,0.24914676,0.68898978,0.46931818,0.61643836,0.8616145,0.79661017,0.50056818,16.93478261
680897,29833,"Nick Nastrini","CHW",24,2024,174,0.14942529,0,7,7.065420876,9,8,1,0,0,0,0,0,35.2,32,33,28,7,36,0,1,3,0,26,"Nick Nastrini",338,398,736,0.540760869565217,0.459239130434783,0.45367847,NA,NA,NA,NA,NA,0.36239782,0.08583106,NA,NA,0.09809264,NA,NA,NA,93.70540768,NA,NA,NA,NA,NA,84.47594389,79.24285792,NA,NA,85.77499856,NA,NA,-3.042163471,NA,NA,NA,NA,NA,0.3542728567,0.4734066554,NA,NA,-8.768630717,NA,NA,11.07503145,NA,NA,NA,NA,NA,1.212130905,-5.1068969,NA,NA,6.119765321,NA,NA,0.22641509,0.63225806,0.39782016,0.51041667,0.84693878,0.73630137,0.42234332,19.25178571
682990,25977,"Quinn Priester","- - -",23,2024,221,0.14932127,3,6,4.711409637,11,7,2,0,0,0,0,0,49.2,56,30,26,7,14,0,3,1,0,33,"Quinn Priester",275,536,811,0.660912453760789,0.339087546239211,0.14426634,NA,NA,NA,NA,0.30209618,0.27866831,0.14549938,NA,NA,0.12946979,NA,NA,NA,93.04872223,NA,NA,NA,NA,93.11101921,87.12433888,80.59661141,NA,NA,88.52666597,NA,NA,-3.495521336,NA,NA,NA,NA,-8.528211383,2.16013802,2.861860017,NA,NA,-8.29700361,NA,NA,7.978904365,NA,NA,NA,NA,3.346626157,1.630035673,-5.107517275,NA,NA,2.503809157,NA,NA,0.31486146,0.6763285,0.49938348,0.624,0.86785714,0.79259259,0.51048089,16.95741056
678368,23899,"Valente Bellozo","MIA",24,2024,295,0.14915254,3,4,3.669903049,13,13,2,0,0,0,0,0,68.2,69,31,28,15,21,1,2,0,0,44,"Valente Bellozo",417,678,1095,0.619178082191781,0.380821917808219,0.3738574,NA,0.25319927,NA,NA,NA,0.10329068,0.12522852,NA,NA,0.14442413,NA,NA,NA,89.19290572,NA,82.84440574,NA,NA,NA,77.69469027,73.65547303,NA,NA,81.08290892,NA,NA,-2.716474538,NA,2.704436705,NA,NA,NA,7.834259843,6.016580623,NA,NA,-9.368435244,NA,NA,9.25624021,NA,5.145190959,NA,NA,NA,2.001080268,-5.456454312,NA,NA,3.695729702,NA,NA,0.2243346,0.66373239,0.45246801,0.70338983,0.85411141,0.81818182,0.51919561,19.47934919
686826,27477,"Bryce Jarvis","ARI",26,2024,258,0.14728682,1,2,3.185393531,44,0,0,0,0,0,4,0,59.1,52,25,21,6,33,4,5,4,0,38,"Bryce Jarvis",374,634,1008,0.628968253968254,0.371031746031746,0.34458788,NA,0.12711023,NA,NA,0.1489573,0.23634558,0.00695134,NA,NA,0.13604767,NA,NA,NA,95.64294398,NA,89.6257782,NA,NA,95.0780013,86.40882681,83.18571254,NA,NA,85.07371978,NA,NA,-5.640666511,NA,-0.3828839064,NA,NA,-9.598517253,3.021998301,4.980438777,NA,NA,-10.51826867,NA,NA,8.390108576,NA,2.80715394,NA,NA,5.214652913,-0.2808210229,-5.448832376,NA,NA,3.092863208,NA,NA,0.25965665,0.67097967,0.48063555,0.61157025,0.8677686,0.80371901,0.53723932,19.46987952
